gold_sent,ocr_sent,CER
"Having accomplished his object, the mysterious plunderer thrust his spoil into a leathern bag      with which he was provided, tied its mouth, and was about to take his departure by means of a      rope-ladder attached to the battlements, when his retreat was suddenly cut off by the      gatekeeper, armed with a halberd, and bearing a lantern, who issued from a door opening upon      the leads.","Having accomplished his olject, the mysterious plunlerer thrust his spoil into a leathern bag with hich he was provided, tied its mouth, and was about to take his departur by means of a rope-ladder attached to the battlements, when his retreat was suldenly cut off by the gutekeeper, armed with a halberd, and bearing a lantern, ho issued from a door opening upon the lcads.",0.07052896725440806
"The baffled marauder looked round, and remarking the open window at which Doctor Lamb was      stationed, hurled the sack and its contents through it.","It was the monkey-or rather Old Parr-who, continuing to tug violently at his cont, at last succeoeded in drawing him backwards into the passage, and then grasping his hend tightly, hurried him along it.",0.9733333333333334
"He then tried to gain the ladder, but      was intercepted by the gatekeeper, who dealt him a severe blow on the head with his halberd.","IIo then triodl to gain the ladder, but was intercepted by the gntckceper, who dealt him n svere blow on the head with his halberd.",0.1111111111111111
"The plunderer uttered a loud cry, and attempted to draw his sword; but before he could do so,      he received a thrust in the side from his opponent.","Tho plunderer uttered a loud cry, and attempted to draw his sword; but before he could do so, hoe received a thrust in the side from his opponent.",0.04666666666666667
"He then fell, and the gatekeeper would have      repeated the blow, if the doctor had not called to him to desist.","And with hasty steps he quitted the church, accompanied by his son.",0.7017543859649122
"“Do not kill him, good Baldred,” he cried.","Do not kill him, good Baldred,'' he eried.",0.09523809523809523
“The attempt may not be so criminal as it appears.,Th attempt may not be so criminal as it appears.,0.04
"Doubtless, the mutilated remains which the poor wretch has attempted to carry off are those of      his kindred, and horror at their exposure must have led him to commit the offence.”     “It may be, doctor,” replied Baldred; “and if so I shall be sorry I have hurt him.","True,'' replied Old Parr; '' and I, for one, am sory for it.",0.8518518518518519
"But I am      responsible for the safe custody of these traitorous relics, and it is as much as my own head      is worth to permit their removal.”     “I know it,” replied Doctor Lamb; “and you are fully justified in what you have done.","I know it,'' replied Doctor Lamb; ``and you are fully justified in what you have done.",0.6624472573839663
"It may      throw some light upon the matter, to know whose miserable remains have been disturbed.”     “They were the heads of two rank papists,” replied Baldred, “who were decapitated on Tower      Hill, on Saint Nicholas’s Day, three weeks ago, for conspiring against the queen.”     “But their names?” demanded the doctor.","How do yon come to know it, I say 7'' repeated the dwarf, in extreme agitation.",0.8190184049079755
"“How were they called?”     “They were father and son,” replied Baldred—“Sir Simon Darcy and Master Reginald Darcy.","4 That was the name,'' eried Old Parr, starting up in extreme surprise.",0.7565217391304347
"Perchance they were known to your worship?”     “Too well—too well!” replied Doctor Lamb, in a voice of emotion that startled his hearer.","4 Yon will,'' rejoined the stranger, peremptorily.",0.8175182481751825
“They were near kinsmen of mine own.,"I was at a little distance, but wholly nnperceived.",1.1388888888888888
"What is he like who has made this strange attempt?”     “Of a verity, a fair youth,” replied Baldred, holding down the lantern.","e I knom scme one answering his deseription,'' he replied, with a forced smile.",0.7322834645669292
“Heaven grant I have      not wounded him to the death!,He relented.,0.8363636363636363
"No, his heart still beats.","Oh, he is within call.",0.6538461538461539
Ha!,Ginger.,2.3333333333333335
"here are his tablets,” he added,      taking a small book from his doublet; “these may give the information you seek.","Is it so t''  It is,'' relied the doctor, '` and you shall now learn the conexion that subsists between us.",0.7606837606837606
"You were right      in your conjecture, doctor.",But you look greatly exhasted.,0.7872340425531915
"The name herein inscribed is the same as that borne by the      others—Auriol Darcy.”     “I see it all,” cried Lamb.","e It will be in vain to fly,'' said the nunseen speaker.",0.7777777777777778
“It was a pious and praiseworthy deed.,It was a pious and praiseworthy deed.,0.02631578947368421
"Bring the unfortunate      youth to my dwelling, Baldred, and you shall be well rewarded.","Come to me on the morrow, Ballred, and I ill repay thee for thy trouble.",0.7303370786516854
"Use despatch, I pray you.”     As the gatekeeper essayed to comply, the wounded man groaned deeply, as if in great pain.","Use despatch, I pray you.'' As the gatekceper essayed to coply, the wonnded man groanel deeply, as if in great pain.",0.075
"“Fling me the weapon with which you smote him,” cried Doctor Lamb, in accents of      commiseration, “and I will anoint it with the powder of sympathy.","True,'' replied Old Parr; '' and I, for one, am sory for it.",0.8013245033112583
"His anguish will be speedily      abated.”     “I know your worship can accomplish wonders,” cried Baldred, throwing the halberd into the      balcony.","If so, I am equally culpable with you.''  Yon will share our doom,'' replied the third figre.",0.7483443708609272
"“I will do my part as gently as I can.”     And as the alchemist took up the weapon, and disappeared through the window, the gatekeeper      lifted the wounded man by the shoulders, and conveyed him down a narrow, winding staircase to a      lower chamber.","I ill do my part as gently as I can.'' And as tle alclemnist taok up the weapon, and disappeared thirough the window, the gatekceper liftel tho wounded man by te shoulders, and conveyed him down a narrow winding staircase to a lower chambcr.",0.109375
"Though he proceeded carefully, the sufferer was put to excruciating pain; and      when Baldred placed him on a wooden bench, and held a lamp towards him, he perceived that his      features were darkened and distorted.","Auriol complied, and as he seanned the writing he became transfixed with fear and astonishment, while the pocket-book dropped from his grasp.",0.7077625570776256
"“I fear it’s all over with him,” murmured the gatekeeper; “I shall have a dead body to take      to Doctor Lamb.","True,'' replied Old Parr; '' and I, for one, am sory for it.",0.7589285714285714
"It would be a charity to knock him on the head, rather than let him suffer      thus.",I might satisfy my cnriosity at once.,0.788235294117647
"The doctor passes for a cunning man, but if he can cure this poor youth without seeing      him, by the help of his sympathetic ointment, I shall begin to believe, what some folks avouch,      that he has relations with the devil.”     While Baldred was ruminating in this manner, a sudden and extraordinary change took place in      the sufferer.",I have only just managed to shake off the stone'' At this speech there was a titter of incredulity among the bystanders.,0.7838616714697406
"As if by magic, the contraction of the muscles subsided; the features assumed a      wholesome hue, and the respiration was no longer laborious.","As if by mngic, the contraction of tho muscles subsided; the features assumed n wholesome hue, and the rcspiration was no longer laborious.",0.0625
Baldred stared as if a miracle had      been wrought.,Daldred stared as if a miracle had been wronght.,0.1320754716981132
"Now that the countenance of the youth had regained its original expression, the gatekeeper      could not help being struck by its extreme beauty.","notwithstanding its beauty, it was impossible not to admit that a strange, sinister, and almost demoniacal expression peraded the conntenance.",0.815068493150685
"The face was a perfect oval, with regular      and delicate features.",It was a face neer to be forgotten.,0.7246376811594203
"A short silken moustache covered the upper lip, which was short and      proud, and a pointed beard terminated the chin.","A short silken moustache covered the uppcr lip, which was short and prul, and a pointedl bearl terminated the chin.",0.08333333333333333
"The hair was black, glossy, and cut short, so      as to disclose a highly intellectual expanse of brow.","The hair was blacl, glossy, and cut short, so as to lisclose a highly intellectnal cxpanse of brow.",0.08653846153846154
"The youth’s figure was slight, but admirably proportioned.","His features were handsome, but so malignant and fiorco in expression, that they inspired only aversion.",1.3620689655172413
"His attire consisted of a black      satin doublet, slashed with white, hose of black silk, and a short velvet mantle.","His attire consisted of a blaek satin doublet, slashed with white, hose of black silk, and a slort velet mantle.",0.06779661016949153
"His eyes were      still closed, and it was difficult to say what effect they might give to the face when they      lighted it up; but notwithstanding its beauty, it was impossible not to admit that a strange,      sinister, and almost demoniacal expression pervaded the countenance.","His hat was off, and his features, exposed to the full radiance of the moon, looked denthly pale, and though handsome, had a strange sinister expression.",0.696113074204947
"All at once, and with as much suddenness as his cure had been effected, the young man      started, uttering a piercing cry, and placed his hand to his side.","All at once, and with nas much suddenness as his cure had bcen effected, the young man started, uttering a pierciug ery, and placed his hand to his sido.",0.06369426751592357
"“Caitiff!” he cried, fixing his blazing eyes on the gatekeeper, “why do you torture me thus?","s We shall be no longer the great-grandsire and his descendant, but friends --companions-equals,-equals in age, strength, activity, beauty, fortune-for youth is fortnne-hal ha1 Methinks I am already yonng sgain l''  Yon spoke of two crimes with which yonr ceonscicnee was burdened,'' remarked Auriol.",2.6630434782608696
"Finish me at once—Oh!”     And overcome by anguish, he sank back again.","Finish me at onco -Oh' And overeome by anguish, he sank back again.",0.14084507042253522
"“I have not touched you, sir,” replied Baldred.","I hasve not touched yon, sir,'' replied Baldred.",0.10638297872340426
“I brought you here to succour you. You will      be easier anon.,e1 brought you here to succour you. You will be easier anon.,0.1076923076923077
"Doctor Lamb must have wiped the halberd,” he added to himself.","Doctor Lmb must have wiped the hallerd,'' he added to limself.",0.08064516129032258
Another sudden change.,Another sudden change.,0.0
"The pain fled from the sufferer’s countenance, and he became easy as      before.","AIl his fears left him, and in their place the gentlest and most delicious fancics arose.",0.8148148148148148
"“What have you done to me?” he asked, with a look of gratitude; “the torture of my wound has      suddenly ceased, and I feel as if a balm had been dropped into it.","But if I was, at first, surprised at the display of anger which I had called forth in him, how much more was I astonished to behold the whole expression of his countenance suddenly change.",0.8719512195121951
"Let me remain in this state      if you have any pity—or despatch me, for my late agony was almost insupportable.”     “You are cared for by one who has greater skill than any chirurgeon in London,” replied      Baldred.","Ha 1-who speaks '' demanded Rougemont, a shade passing over his countenance.",0.8136363636363636
"“If I can manage to transport you to his lodgings, he will speedily heal your      wounds.”     “Do not delay, then,” replied Auriol faintly; “for though I am free from pain, I feel that my      life is ebbing fast away.”     “Press this handkerchief to your side, and lean on me,” said Baldred.","Hero, givre us a glass, Ginger 1'  Vith pleasure,'' replied Ginger, filling a goblet to the brim, and handing it to him.",0.7694915254237288
"“Doctor Lamb’s dwelling      is but a step from the gateway—in fact, the first house on the bridge.","Doctor Lamb's dwelling is but a step from the gateway-in fact, the first house on the bridge.",0.08080808080808081
"By the way, the doctor      declares he is your kinsman.”     “It is the first I ever heard of him,” replied Auriol faintly; “but take me to him quickly,      or it will be too late.”     In another moment they were at the doctor’s door.","By tho wuy, the doctor declares he is your kinsman,''  It is the first I ever heard of lim,' replied Auriol, fuintly; ""but take me to him quickly, or it will bo too late'' In another moment they were at the doetor's door.",0.1350210970464135
"Baldred tapped against it, and the summons      was instantly answered by a diminutive personage, clad in a jerkin of coarse grey serge, and      having a leathern apron tied round his waist.","Baldred tapped against it, and tho summons was instantly aswered by a diminutive personage, clad in a jerkin of coarse grey serge, and having a leathern apron ticd round his waist.",0.06806282722513089
This was Flapdragon.,This was Flapdragon.,0.0
"Blear-eyed, smoke-begrimed, lantern-jawed, the poor dwarf seemed as if his whole life had      been spent over the furnace.","Blear-eyed, smoke- begrimel, lantern-javed, the poor dwarf seemed as if his whole life had been spent over the furnace.",0.06504065040650407
"And so, in fact, it had been.","And so, in fact, it had been.",0.0
He had become little better than a      pair of human bellows.,He had become little better than a pair of human bellows.,0.08064516129032258
In his hand he held the halberd with which Auriol had been wounded.,In his hand he hcld the halberd with which Auriol had been wounded.,0.014925373134328358
"“So you have been playing the leech, Flapdragon, eh?” cried Baldred.","4 That was the name,'' eried Old Parr, starting up in extreme surprise.",0.8235294117647058
"“Ay, marry have I,” replied the dwarf, with a wild grin, and displaying a wolfish set of      teeth.",":It's perfeetly true, neverthoeless,'' replied the dwarf.",0.8
“My master ordered me to smear the halberd with the sympathetic ointment.,My master ordered me to smear the halberd with the sympathetic oiutment.,0.0273972602739726
"I obeyed him:      rubbed the steel point, first on one side, then on the other; next wiped it; and then smeared      it again.”     “Whereby you put the patient to exquisite pain,” replied Baldred; “but help me to transport      him to the laboratory.”     “I know not if the doctor will care to be disturbed,” said Flapdragon.","ee Whom do I resemble 7 and what is the motie of your inexplicable conduet 2 e You shall hear,'' he replied, frowning gloomily.",0.7865853658536586
"“He is busily engaged      on a grand operation.”     “I will take the risk on myself,” said Baldred.","I will tako the risk on myself,'' said Baldred.",0.5742574257425742
“The youth will die if he remains here.,I will hae none of it.,0.6923076923076923
"See,      he has fainted already!”     Thus urged, the dwarf laid down the halberd, and between the two, Auriol was speedily      conveyed up a wide oaken staircase to the laboratory.","tougemont addressed a few words in an nnder tone to them, and they instantly bowed respectfully to Auriol, while the foremost of them led the way up a magnificent staircase.",0.7486338797814208
"Doctor Lamb was plying the bellows at the      furnace, on which a large alembic was placed, and he was so engrossed by his task that he      scarcely noticed the entrance of the others.","A bottle of salts, placed to his nose, revied him after a time; but he had nearly relapsed into insensibility on seeing to strange figures, in hideous mssks and snble cloaks, standing on either side of him, while at a little distance was a third, who carried a strangely-fashioned lantern.",1.0806451612903225
"“Place the youth on the ground, and rear his head against the chair,” he cried, hastily, to      the dwarf.","And, by a great effort, he raised himself, and staggered towards the old man.",0.719626168224299
“Bathe his brows with the decoction in that crucible.,LAMB AGAIN.,0.9622641509433962
I will attend to him anon.,I will attend to him anon.,0.0
"Come to me on the morrow, Baldred, and I will repay thee for thy trouble.","Come to me on the morrow, Ballred, and I ill repay thee for thy trouble.",0.0273972602739726
"I am busy now.”     “These relics, doctor,” cried the gatekeeper, glancing at the bag, which was lying on the      ground, and from which a bald head protruded—“I ought to take them back with me.”     “Heed them not—they will be safe in my keeping,” cried Doctor Lamb impatiently;      “to-morrow—to-morrow.”     Casting a furtive glance round the laboratory, and shrugging his shoulders, Baldred departed;      and Flapdragon having bathed the sufferer’s temples with the decoction, in obedience to his      master’s injunctions, turned to inquire what he should do next.","And as he disappeared, the man took up his littlo burden, and bent his steps towards the barracks.",0.8688811188811189
"“Begone!” cried the doctor, so fiercely that the dwarf darted out of the room, clapping the      door after him.",Pshawl poh l'' cried Loftus.,0.8482142857142857
"Doctor Lamb then applied himself to his task with renewed ardour, and in a few seconds became      wholly insensible of the presence of a stranger.","Doctor Lamb then applied himsolf to his task with reneved ardour, and in a few seconds became wlolly inscnsible of the presence of a stranger.",0.061224489795918366
"Revived by the stimulant, Auriol presently opened his eyes, and gazing round the room,      thought he must be dreaming, so strange and fantastical did all appear.","Revied by the stimulant, Anriol presently opened his eyes, and gazing round the room, tlought he must be dreaming, so strange and fantastical did all appear.",0.049079754601226995
"The floor was covered      with the implements used by the adept—bolt-heads, crucibles, cucurbites, and retorts, scattered      about without any attempt at arrangement.","In the midst was a table, on which writing materials were placed.",0.7928994082840237
"In one corner was a large terrestrial sphere: near it      was an astrolabe, and near that a heap of disused glass vessels.",In one corner was a large terrestrial sphere; near it was an astrolabe; and nenar that a heap of disused glass essels.,0.07317073170731707
"On the other side lay a black,      mysterious-looking book, fastened with brazen clasps.","On the other sile, lay s black, mysterions-looking book, fastened with brazen clasps.",0.10112359550561797
"Around it were a ram’s horn, a pair of      forceps, a roll of parchment, a pestle and mortar, and a large plate of copper, graven with the      mysterious symbols of the Isaical table.","A udagger, with a riclly-wrought hilt, was stuck into the table; and beside it lay a strangely shaped mask, an open book, an antique inkstand, and a piece of parchment, on which some characeters ere inscribed.",0.8810810810810811
"Near this was the leathern bag containing the two      decapitated heads, one of which had burst forth.","Nenr this was the leathern bag containing the two decapitated heals, one of which hal burst forth.",0.07766990291262135
"On a table at the farther end of the room,      stood a large open volume, with parchment leaves, covered with cabalistical characters,      referring to the names of spirits.","In the midst was a table, on which writing materials were placed.",0.7771428571428571
"Near it were two parchment scrolls, written in letters,      respectively denominated by the Chaldaic sages, “the Malachim,” and “the Passing of the River.”      One of these scrolls was kept in its place by a skull.",One of these scrolls was kept in its plaee by a skull.,0.7546296296296297
"An ancient and grotesque-looking brass      lamp, with two snake-headed burners, lighted the room.","An ancient and grotesquc-looking brass lamp, with two snake-healed burners, lighted th room.",0.08163265306122448
"From the ceiling depended a huge scaly      sea-monster, with outspread fins, open jaws garnished with tremendous teeth, and great goggling      eyes.","From the eciling depended a huge scaly sea-monster, with outspreal fins, open jaws, garnishel with tremendous teeth, and great goggling eyes.",0.1
Near it hung a celestial sphere.,Near it hung a celestial sphere.,0.0
"The chimney-piece, which was curiously carved, and      projected far into the room, was laden with various implements of hermetic science.","Tha chief furniture consisted of three large high-backed and grotesquely-carved arm-chairs, near one of which stood a powerful electrical machine.",0.7841726618705036
"Above it      were hung dried bats and flitter-mice, interspersed with the skulls of birds and apes.",In one corner was a large terrestrial sphere; near it was an astrolabe; and nenar that a heap of disused glass essels.,0.84
"Attached      to the chimney-piece was a horary, sculptured in stone, near which hung a large starfish.","Attached to the chimney-piece was a horary, sculptured in stone, near which hung a large stsr-fish.",0.06796116504854369
"The      fireplace was occupied by the furnace, on which, as has been stated, was placed an alembic,      communicating by means of a long serpentine pipe with a receiver.","Tua fireplace was oceupied by thoe furnace, on which, as has been stated, was placed an alembic, communicating by means of a long serpentine pipe with a receier.",0.08771929824561403
"Within the room were two      skeletons, one of which, placed behind a curtain in the deep embrasure of the window, where its      polished bones glistened in the white moonlight, had a horrible effect.","Within the room were two skeletons, one of which, placed behind a curtain in the deep embrasure of the window, where its polished bones glistened in the whito moonlight, had a horriblo effect.",0.0594059405940594
"The other enjoyed more      comfortable quarters near the chimney, its fleshless feet dangling down in the smoke arising      from the furnace.","The other enjoyed more comfortalle quarters near the chimney, its leshless feet dangling down in the smoka arising from the furnace.",0.09090909090909091
"Doctor Lamb, meanwhile, steadily pursued his task, though he ever and anon paused, to fling      certain roots and drugs upon the charcoal.","Doctor Lamb, meanwhile, steadily pursned his task, though he ever and anon paused, to fling certain roots and drugs upon the clarcoal.",0.050359712230215826
"As he did this, various-coloured flames broke      forth—now blue, now green, now blood-red.","As he did this, various-coloured flames broke forth-now blue, now green, now blood-red.",0.06521739130434782
"Tinged by these fires, the different objects in the chamber seemed to take other forms, and      to become instinct with animation.","Tiuged by these fires, the diflerent objects in the chamber seemed to take othoer forms, and to become instinct with animation.",0.061068702290076333
"The gourd-shaped cucurbites were transformed into great      bloated toads bursting with venom; the long-necked bolt-heads became monstrous serpents; the      worm-like pipes turned into adders; the alembics looked like plumed helmets; the characters on      the Isaical table, and those on the parchments, seemed traced in fire, and to be ever changing;      the sea-monster bellowed and roared, and, flapping his fins, tried to burst from his hook; the      skeletons wagged their jaws, and raised their fleshless fingers in mockery, while blue lights      burnt in their eyeless sockets; the bellows became a prodigious bat fanning the fire with its      wings; and the old alchemist assumed the appearance of the archfiend presiding over a witches’      sabbath.","The gourd-shaped cucnurbites wero transformed into great bloated tonds bursting with venom; tle longnecked bolt-heade became monstrous serpents; the wormlike pipes turned into adders; the alembics looked like plumed helmets; the characters on the Isaical table, and those on the parchments, scemel traced in fire, and to be over changing; the sa-monster bellowed and roarced, and, flapping his fins, tried to burst irom lis look; the skeletons wagged their jas, and raised their fleshless fingers in mockery, while blue lights burnt in their eyeless soekets; the bellows became a prodigious bat fanning the fire with  DnB.",0.21018276762402088
"Auriol’s brain reeled, and he pressed his hand to his eyes, to exclude these phantasms from      his sight.","Auriol's brain reeled, and he pressed his hand to his eyes, to exclude these phantasms from his sight.",0.056074766355140186
But even thus they pursued him; and he imagined he could hear the infernal riot      going on around him.,But even thus they pursued him; and he imagired hoe could hear the infernal riot going on around him.,0.06666666666666667
"Suddenly, he was roused by a loud joyful cry, and, uncovering his eyes, he beheld Doctor Lamb      pouring the contents of the matrass—a bright, transparent liquid—into a small phial.","Suddenly, he was roused by a loud joyful cry, and, uncovering his eyes, he behoeld Doctor Lamb pouring the contecnts of the matrass-a bright, transparent liquid-into a small phial.",0.04918032786885246
"Having      carefully secured the bottle with a glass stopper, the old man held it towards the light, and      gazed at it with rapture.","Having carefully secured the bottlo with a glass stopper, the old man held it towards the light, and gazed at it with rapture.",0.08088235294117647
"“At length,” he exclaimed aloud—“at length, the great work is achieved.","`At length,'' he exclaimed aloud-'` at length, the great work is achieed.",0.11267605633802817
"With the birth of the      century now expiring I first saw light, and the draught I hold in my hand shall enable me to      see the opening of centuries and centuries to come.","I will go forth into the world-I will bask in the smiles of beauty-I will feast, reel, sing-life shall be one perpetal ronnd of onjoyment.",0.7329545454545454
"Composed of the lunar stones, the solar      stones, and the mercurial stones—prepared according to the instructions of the Rabbi Ben      Lucca—namely, by the separation of the pure from the impure, the volatilisation of the fixed,      and the fixing of the volatile—this elixir shall renew my youth, like that of the eagle, and      give me length of days greater than any patriarch ever enjoyed.”     While thus speaking, he held up the sparkling liquid, and gazed at it like a Persian      worshipping the sun.","Composed of the lunar stones, the solar stones, and the mercurial stones-preparetd according to the instructions of the Ruabbi Ben Lucca,-namely, by the separation of the pure from the impure, the volatilisation of the fixed, and the fixing of the olatile; this elixir shall renew my youth, like that of the eagle, and give me length of days greater than any patriarch ever enjoyed.''",0.2796116504854369
"“To live for ever!” he cried, after a pause—“to escape the jaws of death just when they are      opening to devour me!—to be free from all accidents!—’tis a glorious thought!",It is flseI' cried Auriol.,0.9022988505747126
Ha!,Ginger.,2.3333333333333335
"I bethink me,      the rabbi said there was   one   peril against which the elixir could not guard       me—  one   vulnerable point, by which, like the heel of Achilles, death might reach me!","How else, if I were not mad, conld I hare believed that I had swallowed the fabled elixir vite1 And yet, is ita fable?",0.734375
What is it!—where can it lie?”     And he relapsed into deep thought.,"thought1 Ia1 I bethink me, the rabbi said there was one peril against whieh the elixir could not guard me-one vulnerable point, by which, like the heel of Achilles, death might reach me1 What is i 1-where can it lie7'' And he relapsed into deep thought.",2.7681159420289854
"“This uncertainty will poison all my happiness,” he continued; “I shall live in constant      dread, as of an invisible enemy.","IThis uncertainty will poison all my happiness,'' he continued; ` I shall lie in constant dread, as of an invisible enemy.",0.0873015873015873
But no matter!,But what care I for that?,1.2857142857142858
