gold_sent,ocr_sent,CER
"Here and there, a fire was lighted in the streets, round which ragged urchins and mendicants were collected, roasting fragments of meat stuck upon iron prongs@, or quaffing deep draughts of metheglin and ale@ out of leathern cups.","Here and there, a fire was lighted in the streets, round which ragged urchins and mendicants were collected, roasting fragments of meat stuck upon iron prongs ; or quaffing deep dra@ghts of metheglin and ale, out of leathern cups.",0.017391304347826087
"Crowds were collected in the open places, watching the wonders in the heavens, and drawing auguries from them, chiefly sinister, for most of the beholders thought the signs portended the speedy death of the queen, and the advent of a new monarch from the north—a safe and easy interpretation, considering the advanced age and declining health of the illustrious Elizabeth, together with the known appointment of her successor, James of Scotland.","Crowds were collected in the open places, watching the wonders in the heavens, and drawing auguries from them, chiefly sinister, for most of the beholders thought the signs portended the speedy death of the queen, and the advent of a new monarch from the north—a safe and easy interpretation, considering the advanced age and declining health of the illustrious Elizabeth, together with the known appointment of her successor, James of Scotland.",0.0
"Notwithstanding the early habits of the times, few persons had retired to rest, an universal wish prevailing among the citizens to see the new year in, and welcome the century accompanying it.","Notwithstanding the early habits of the times, few persons had retired to rest, an universal wish prevailing among the citizens to sce the new year in, and welcome the century accompanying it.",0.005208333333333333
"Lights glimmered in most windows, revealing the holly-sprigs and laurel-leaves stuck thickly in their diamond panes; while, whenever a door was opened, a ruddy gleam burst across the street, and a glance inside the dwelling showed its inmates either gathered round the glowing hearth, occupied in mirthful sports—fox-i’-th’-hole, blind-man’s buff, or shoe-the-mare—or seated at the ample board groaning with Christmas cheer.","Lights glimmered in most windows, revealing the holly-sprigs and laurcl-leaves stuck thickly in their diamond panes; while, whenever a door was opened, a ruddy gleam burst across the street; and a glance inside the dwelling showed its inmates either gathered round the glowing hearth, occupied in mirthfal sports—fox-i'-th’@hole, blind-man’s-buff, or shoe-the-mare—or seated at the ample board groaning with Christmas cheer.",0.014150943396226415
"Music and singing were heard at every corner, and bands of comely damsels, escorted by their sweethearts, went from house to house, bearing huge brown bowls dressed @@@@@@@@@@@@with ribands and rosemary, and filled with a drink called “lamb’s-wool,” composed of sturdy ale, sweetened with sugar, spiced with nutmeg, and having toasts and burnt crabs floating within it@—a draught from which seldom brought its pretty bearers less than a groat, and occasion@@ally a more valuable coin.","Mnsic and singing were heard at every corner, and bands of comely damsels, escorted by their sweethearts, went from house to house, bearing kage brown bowls dressed DR. LAMB. 3 with ribands and rosemary, and filled with a drink called “Jamb’s-wool,” composed of sturdy ale, sweetened with sugar, spiced with nutmeg, and having toasts and burnt crabs floating within it,—a draught from which seldom brought its pretty bearers less than a groat, and occasion= ally a more valuable coin.",0.03925619834710744
Such was the vigil of the year sixteen hundred.,Such was the vigil of the year Sixteen Hundred.,0.0425531914893617
"On this night, and at the tenth hour, a man of striking and venerable appearance was seen to emerge upon a small wooden balcony, projecting from a bay-window near the top of a picturesque structure situated at the southern extremity of London Bridge.","On this night, and at the tenth hour, a man of striking and venerable appearance was secn to emerge upon a small wooden balcony, projecting from a bay-window near the top of a picturesque structure situated at the southern extremity of London-bridge.",0.012
"The old man’s beard and hair were as white as snow—@the former descending almost to his girdle; so were the thick, overhanging brows that shaded his still piercing eyes.",The old man’s beard and hair were as white as snow— the former descending almost to his girdle; so were the thick@ overhanging brows that shaded his still piercing eyes.,0.011834319526627219
"His forehead was high, bald, and ploughed by innumerable wrinkles.","His forehead was high, bald, and ploughed by innumerable wrinkles.",0.0
"His countenance, despite its death-like paleness, had a noble and majestic cast; and his figure, though worn to the bone by a life of the severest study, and bent by the weight of years, must have been once lofty and commanding.","His countenance, despite its death-like paleness, had a noble and majestic cast, and his figure, though worn to the bone by a life of the severest study, and bent by the weight of years, must have been once lofty and commanding.",0.0043859649122807015
"His dress consisted of a doublet and hose of sad-coloured cloth, over which he wore a loose gown of black silk.","His dress consisted of a doublet and hose of sad-coloured cloth, over which he wore a loose gown of black silk.",0.0
"His head was covered by a square black cap, from beneath which his silver locks strayed over his shoulders.","His head was covered by a square Llack cap, from beneath which his silver locks strayed over his shoulders.",0.009345794392523364
"Known by the name of Doctor Lamb, and addicted to alchemical and philosophical pursuits, this venerable personage was esteemed by the vulgar as little better than a wizard.","Known by the name of Doctor Lamb, and addicted to alchemical and philosophical pursuits, this venerable personage was esteemed by the vulgar as little better than a wizard.",0.0
Strange tales were reported and believed of him.,Strange tales were reported and believed of him.,0.0
"@@@@@A@@@@@@@@mongst others, it was said that he possessed a familiar, because he chanced to employ a deformed, crack-brained dwarf, who assisted him in his operations, and whom he appropriately enough denominated Flapdragon.","B2 4 AURIOL, Amongst others, it was said that he possessed a familiar, because he chanced to employ a deformed, crack-brained dwarf, who assisted him in his operations, and whom he appropriately enough denominated Flapdragon.",0.057777777777777775
"Doctor Lamb’s gaze was fixed intently upon the heavens, and he seamed to be noting the position of the moon with reference to some particular star.","Doctor Lamb's gaze was fixed intently upon the heavens, and he seemed to be noting the position of the moon with reference to some particular star.",0.013605442176870748
"After remaining in this posture for a few minutes, he was about to retire, when a loud crash arrested him, and he turned to see whence it proceeded.","After remaining in this posture for a few minutes, he was about to retire, when a loud crash arrested him, and he turned to see whence it proceeded.",0.0
"Immediately before him stood the Southwark Gateway—@a square stone building, with a round, embattled turret at each corner, and a flat@ leaden roof, planted with a forest of poles, fifteen or sixteen feet high, garnished with human heads.","Immediately before him stood the Southwark Gateway— a square stone building, with a round, embattled turret at each corner, and a flat, leaden roof, planted with a forest of poles, fifteen or sixteen feet high, garnished with human heads.",0.008403361344537815
"To his surprise, the doctor perceived that two of these poles had just been overthrown by a tall man, who was in the act of stripping them of their grisly burdens.","To his surprise, the doctor perceived that two of these poles had just been overthrown by a tall man, who was in the act of stripping them of their grisly burdens.",0.0
"Having accomplished his object, the mysterious plunderer thrust his spoil into a leathern bag with which he was provided, tied its mouth, and was about to take his departure by means of a rope-ladder attached to the battlements, when his retreat was suddenly cut off by the gatekeeper, armed with a halberd, and bearing a lantern, who issued from a door opening upon the leads.","Having accomplished his object, the mysterious planderer thrust his spoil into a leathern bag with which he was provided, tied its mouth, and was about to take his departure by means of a rope-ladder attached to the battlements, when his retreat was suddenly cut off by the gatekeeper, armed with a halberd, and bearing a lantern, who issued from a door opening upon the leads.",0.002652519893899204
"The baffled marauder looked round, and remarking the open window at which Doctor Lamb was stationed, hurled the sack and its contents through it.","The baffled marauder looked round, and remarking the open window at which Doctor Lamb was stationed, hurled the sack and its contents through it.",0.0
"He then tried to gain the ladder, but was intercepted by the gatekeeper, who dealt him a severe blow on the head with his halberd@@@@.","He then tried to gain the ladder, but was intercepted by the gatekeeper, who dealt him a severe blow on the head with his halberd, DR.",0.029850746268656716
"@@@@@@@@The plunderer uttered a loud cry, and attempted to draw his sword; but before he could do so, he received a thrust in the side from his opponent.","LAMB. 5 The plunderer uttered a loud cry, and attempted to draw his sword; but before he could do so, he received a thrust in the side from his opponent.",0.05228758169934641
"He then fell, and the gatekeeper would have repeated the blow, if the doctor had not called to him to desist.","He then fell, and the gatekeeper would have repeated the blow, if the doctor had not called to him to desist.",0.0
"“Do not kill him, good Baldred,” he cried.","“Do not kill him, good Baldred,” he cried.",0.0
“@The attempt may not be so criminal as it appears.,“ The attempt may not be so criminal as it appcars.,0.0392156862745098
"Doubtless, the mutilated remains which the poor wretch has attempted to carry off@ are those of his kindred, and horror at their exposure must have led him to commit the offence.” “It may be, doctor,” replied Baldred; “@and if so I shall be sorry I have hurt him.","Doubtless, the mutilated remains which the poor wretch has attempted to carry off, are those of his kindred, and horror at their exposure must have led him to commit the offence.” “Tt may be, doctor,” replied Baldred; “ and if so I shall be sorry I have hurt him.",0.011406844106463879
"But I am responsible for the safe custody of these traitorous relics, and it is as much as my own head is worth to permit their removal.” “I know it,” replied Doctor Lamb; “and you are fully justified in what you have done.","But I am responsible for the safe custody of these traitorous relics, and it is as much as my own head is worth to permit their removal.” “T know it,” replied Doctor Lamb; “and you are fully justified in what you have done.",0.004484304932735426
"It may throw some light upon the matter, to know whose miserable remains have been disturbed.” “They were the heads of two rank papists,” replied Baldred, “@who were decapitated on Tower Hill, on Saint Nicholas’s Day, three weeks ago, for conspiring against the queen.” “But their names?” demanded the doctor.","It may throw some light upon the matter, to know whose miserable remains have been disturbed.” “They were the heads of two rank papists,” replied Baldred, “ who were decapitated on Tower Hill, on Saint Nicholas’s day, three weeks ago, for conspiring against the queen.” “But their names?” demanded the doctor.",0.006472491909385114
"“@How were they called@?” “They were father and son,” replied Baldred@@—“@Sir Simon Darcy and Master Reginald Darcy.","‘ How were they called ?” “They were father and son,” replied Baldred ;—* Sir Simon Darcy and Master Reginald Darcy.",0.0603448275862069
"Perchance they were known to your worship@?” “Too well—too well!” replied Doctor Lamb, in a voice of emotion@ that startled his hearer.","Perchance they were known to your worship ?” “Too well—too well!” replied Doctor Lamb, in a voice of emotion, that startled bis hearer.",0.022222222222222223
“They were near@@@@@@@@@@ kinsmen of mine own.,“They were near 6 AURIOL. kinsmen of mine own.,0.21739130434782608
"What is he like who has made this strange attempt@?” “Of a verity, a fair youth,” replied Baldred, holding down the lantern.","What is he like who has made this strange attempt ?” “Of a verity, a fair youth,” replicd Baldred, holding down the lantern.",0.016129032258064516
“@Heaven grant I have not wounded him to the death!,“ Heaven grant I have not wounded lim to the death!,0.0392156862745098
"No, his heart still beats.","No, his heart still beats.",0.0
Ha!,Ha!,0.0
"here are his tablets,” he added, taking a small book from his doublet; “these may give the information you seek.","here are his tablets,” he added, taking a small book from his doublet; “these may give the information you seck.",0.008928571428571428
"You were right in your conjecture, doctor.","You were right in your conjecture, doctor.",0.0
"The name herein inscribed is the same as that borne by the others@—Auriol Darcy.” “I see it all,” cried Lamb.","The name herein inscribed is the same as that borne by the others —Auriol Darcy.” “T sce it all,” cried Lamb.",0.027522935779816515
“@It was a pious and praiseworthy deed.,“ It was a pious and praiseworthy deed.,0.02564102564102564
"Bring the unfortunate youth to my dwelling, Baldred, and you shall be well rewarded.","Bring the unfortunate youth to my dwelling, Baldred, and you shall be well rewarded.",0.0
"Use despatch, I pray you.” As the gatekeeper essayed to comply, the wounded man groaned deeply, as if in great pain.","Use despatch, I pray you.” As the gatekeeper essayed to comply, the wounded man groaned deeply, as if in great pain.",0.0
"“Fling me the weapon with which you smote him,” cried Doctor Lamb, in accents of commiseration, “and I will anoint it with the powder of sympathy.","“Fling me the weapon with which you smote him,” cried Doctor Lamb, in accents of commiseration, “and I will anoint it with the powder of sympathy.",0.0
"His anguish will be speedily abated.” “I@ know your worship can accomplish wonders,” cried Baldred, throwing the halberd into the balcony.","Lis anguish will be speedily abated.” “TJ know your worship can accomplish wonders,” cried Baldred, throwing the halberd into the balcony.",0.021739130434782608
"“I will do my part as gently as I can.” And as the alchemist took up the weapon, and disappeared through the window, the gatekeeper lifted the wounded man by the shoulders, and conveyed him down a narrow, winding staircase to a lower chamber.","“I will do my part as gently as I can.” And as the alchemist took up the weapon, and disappeared through the window, the gatekeeper lifted the wounded man by the shoulders, and conveyed him down a narrow@ winding staircase to a lower chamber.",0.004132231404958678
"Though he proce@eded carefully, the sufferer was put to excruciating pain@; and when Baldred placed him on a wooden bench, and held @@@@@@@@@@@@a lamp towards him, he perceived that his features were darkened and distorted.","Though he pro@eceded carefully, the sufferer was put to excruciating pain ; and when Baldred placed him on a wooden bench, and held DR. LAMB. 7 a lamp towards him, he perceived that his features were darkened and distorted.",0.06726457399103139
"“I fear it’s all over with him,” murmured the gatekeeper; “I shall have a dead body to take to Doctor Lamb.","“T fear it’s all over with him,” murmured the gatekeeper; “T shall have a dead body to take to Doctor Lamb.",0.018691588785046728
"It would be a charity to knock him on the head, rather than let him suffer thus.","It would be a charity to knock him on the head, rather than let him suffer thus.",0.0
"The doctor passes for a cunning man, but if he can cure this poor youth without seeing him, by the help of his sympathetic ointment, I shall begin to believe, what some folks avouch, that he has relations with the devil.” While Baldred was ruminating in this manner, a sudden and extraordinary change took place in the sufferer.","The doctor passes for a cunning man, but if he can cure this poor youth without seeing him, by the help of his sympathetic ointment, I shall begin to believe, what some folks avouch, that he has relations with the devil.” While Baldred was ruminating in this manner, a sudden and extraordinary change took place in the sufferer.",0.0
"As if by magic, the contraction of the muscles subsided; the features assumed a wholesome hue, and the respiration was no longer laborious.","As if by magic, the contraction of the muscles subsided; the features assumed a wholesome hue, and the respiration was no longer laborious.",0.0
Baldred stared as if a miracle had been wrought.,Baldred stared as if a miracle had been wrought.,0.0
"Now that the countenance of the youth had regained its original expression, the gatekeeper could not help being struck by its extreme beauty.","Now that the countenance of the youth had regained its original expression, the gatekeeper could not help being struck by its extreme beauty.",0.0
"The face was a perfect oval, with regular and delicate features.","The face was a perfect oval, with regular and delicate features.",0.0
"A short silken moustache covered the upper lip, which was short and proud, and a pointed beard terminated the chin.","A short silken moustache covered the upper lip, which was short and proud, and a pointed beard terminated the chin.",0.0
"The hair was black, glossy, and cut short, so as to disclose a highly intellectual expanse of brow.","The hair was black, glossy, and cut short, so as to disclose a highly intellectual expanse of brow.",0.0
"The youth’s figure was slight, but admirably proportioned.","The youth's figure was slight, but admirably proportioned.",0.017241379310344827
"His attire consisted of a black satin doublet, slashed with white, hose of black silk, and a short velvet mantle.","His attire consisted of a black satin doublet, slashed with white, hose of black silk, and a short velvet mantle.",0.0
"His eyes were still closed, and it was difficult to say what effect they might give to the face when they lighted it up; but @@@@@@@@@@notwithstanding its beauty, it was impossible not to admit that a strange, sinister, and almost demoniacal expression pervaded the countenance.","His eyes were still closed, and it was difficult to say what effect they might give to the face when they lighted it up; but 8 AURIOL. notwithstanding its beauty, it was impossible not to admit that a strange, sinister, and almost demoniacal expression pervaded the countenance.",0.03597122302158273
"All at once, and with as much suddenness as his cure had been effected, the young man started, uttering a piercing cry, and placed his hand to his side.","All at once, and with as much suddenness as his cure had been effected, the young man started, uttering a piercing cry, and placed his hand to his side.",0.0
"“@Caitiff!” he cried, fixing his blazing eyes on the gatekeeper, “why do you torture me thus?","“ Caitiff!” he cried, fixing his blazing eyes on the gatekeeper, “why do you torture me thus?",0.010752688172043012
"Finish me at once@—Oh!” And overcome by anguish, he sank back again.","Finish me at once —Oh!” And overcome by anguish, he sank back again.",0.014705882352941176
"“I have not touched you, sir,” replied Baldred.","“T have not touched yon, sir,” replied Baldred.",0.0425531914893617
“I brought you here to succour you. You will be easier anon.,“I brought you here to succour you. You will be easier anon.,0.0
"Doctor Lamb must have wiped the halberd,” he added to himself.","Doctor Lamb must have wiped the halberd,” he added to himself.",0.0
Another sudden change.,Another sudden change.,0.0
"The pain fled from the sufferer’s countenance, and he became easy as before.","The pain fled from the sufferer's countenance, and he became easy as before.",0.013157894736842105
"“@What have you done to me?” he asked, with a look of gratitude; “@the torture of my wound has suddenly ceased, and I feel as if a balm had been dropped into it.","“ What have you done to me?” he asked, with a look of gratitude; “ the torture of my wound has suddenly ceased, and I feel as if a balm had been dropped into it.",0.012422360248447204
"Let me remain in this state if you have any pity—or despatch me, for my late agony was almost insupportable.” “@You are cared for by one who has greater skill than any chirurgeon in London,” replied Baldred.","Let me remain in this state if you have any pity—or despatch me, for my late agony was almost insupportable.” “ You are cared for by one who has greater skill than any chirurgeon in London,” replied Baldred.",0.004830917874396135
"“If I can manage to transport you to his lodgings, he will speedily heal your wounds.” “Do not delay, then,” replied Auriol@ faintly; “@for though I am free from pain, I feel that my life is ebbing fast away.” “@Press this handkerchief to your side, and lean on me,” @@@@@@@@@@@@said Baldred.","“If I can manage to transport you to his lodgings, he will speedily heal your wounds.” “Do not delay, then,” replied Auriol, faintly; “ for though I am free from pain, I feel that my life is ebbing fast away.” “ Press this handkerchief to your side, and lean on me,” DB. LAMB. 9 said Baldred.",0.05136986301369863
"“@Doctor Lamb’s dwelling is but a step from the gateway—in fact, the first house on the bridge.","“ Doctor Lamb’s dwelling is but a step from the gateway—in fact, the first house on the bridge.",0.010526315789473684
"By the way, the doctor declares he is your kinsman.” “It is the first I ever heard of him,” replied Auriol@ faintly; “but take me to him quickly, or it will be too late.” In another moment they were at the doctor’s door.","By the way, the doctor declares he is your kinsman.” “Tt is the first I ever heard of him,’ replied Auriol, faintly; “but take me to him quickly, or it will be too late.” In another moment they were at the doctor's door.",0.01818181818181818
"Baldred tapped against it, and the summons was instantly answered by a diminutive personage, clad in a jerkin of coarse grey serge, and having a leathern apron tied round his waist.","Baldred tapped against it, and the summons was instantly auswered by a diminutive personage, clad in a jerkin of coarse grey serge, and having a leathern apron tied round his waist.",0.0055248618784530384
This was Flapdragon.,This was Flapdragon.,0.0
"Blear-eyed, smoke-begrimed, lantern-jawed, the poor dwarf seemed as if his whole life had been spent over the furnace.","Blear-eyed, smoke-begrimed, lantern-jawed, the poor dwarf seemed as if his whole life had been spent over the furnace.",0.0
"And so, in fact, it had been.","And so, in fact, it had been.",0.0
He had become little better than a pair of human bellows.,He had become little better than a pair of human bellows.,0.0
In his hand he held the halberd with which Auriol had been wounded.,In his hand he held the halberd with which Auriol had been wounded.,0.0
"“@So you have been playing the leech, Flapdragon, eh?” cried Baldred.","“ So you have been playing the leech, Flapdragon, eh?” cried Baldred.",0.014492753623188406
"“@Ay, marry have I,” replied the dwarf, with a wild grin, and displaying a wolfish set of teeth.","“ Ay, marry have I,” replied the dwarf, with a wild grin, and displaying a wolfish set of teeth.",0.010416666666666666
“@My master ordered me to smear the halberd with the sympathetic ointment.,“ My master ordered me to smear the halberd with the sympathetic ointment.,0.013513513513513514
"I obeyed him: rubbed the steel point, first on one side, then on the other; next wiped it; and then smeared it again.” “@Whereby you put the patient to exquisite pain,” replied Baldred; “@but help me to transport him to the laboratory.” “@I know not if the doctor will care to be disturbed,” said Flapdragon.","I obeyed him; rubbed the steel point, first on one side, then on the other; next wiped it; and then smeared it again.” “ Whereby you put the patient to exquisite pain,” replied Baldred; “ but help me to transport him to the laboratory.” “ I know not if the doctor will care to be disturbed,” said Flapdragon.",0.012987012987012988
"“@He is busily engaged on a grand operation.” “@I will take the risk on myself,” said Baldred.","“ He is busily engaged on a grand operation,” “ J will take the risk on myself,” said Baldred.",0.0425531914893617
“@The@@@@@@@@@@@ youth will die if he remains here.,"“ The 10 AURIOL, youth will die if he remains here.",0.23529411764705882
"See, he has fainted already!” Thus urged, the dwarf laid down the halberd, and betwe@en the two, Auriol was speedily conveyed up a wide oaken staircase to the laboratory.","@ce, he has fainted already!” Thus urged, the dwarf laid down the halberd, and betivcen the two, Auriol was speedily conveyed up a wide oaken staircase to the laboratory.",0.029411764705882353
"Doctor Lamb was plying the bellows at the furnace, on which a large alembic was placed, and he was so engrossed by his task@ that he scarce@ly noticed the entrance of the others.","Doctor Lamb was plying the bellows at the furnace, on which a large alembic was placed, and he was so engrossed by his task, that he scar@ecly noticed the entrance of the others.",0.016853932584269662
"“Place the youth on the ground, and rear his head against the chair,” he cried, hastily, to the dwarf.","“Place the youth on the ground, and rear his head against the chair,” he cried, hastily, to the dwarf.",0.0
“@Bathe his brows with the decoction in that crucible.,“ Bathe his brows with the decoction in that crucible.,0.018518518518518517
I will attend to him anon.,I will attend to him anon.,0.0
"Come to me on the morrow, Baldred, and I will repay thee for thy trouble.","Come to me on the morrow, Baldred, and I will repay thee for thy trouble.",0.0
"I am busy now.” “@These relics, doctor,” cried the gatekeeper, glancing at the bag, which was lying on the ground, and from which a bald head protruded—“I ought to take them back with me.” “H@eed them not—they will be safe in my keeping,” cried Doctor Lamb@ impatiently; “@to-morrow—to-morrow.” Casting a furtive glance round the laboratory, and shrugging his shoulders, Baldred departed; and Flapdragon having bathed the sufferer’s temples with the decoction, in obedience to his master’s injunctions, turned to inquire what he should do next.","I am busy now.” “ These relics, doctor,” cried the gatekeeper, glancing at the bag, which was lying on the ground, and from which a bald head protruded—“I ought to take them back with me.” “Tleed them not—they will be safe in my keeping,” cried Doctor Lamb, impatiently; “ to-morrow—to-morrow.” Casting a furtive glance round the laboratory, and shrugging his shoulders, Baldred departed; and Flapdragon having bathed the sufferer’s temples with the decoction, in obedience to his master’s injunctions, turned to inquire what he should do next.",0.009191176470588236
"“@Begone!” cried the doctor, so fiercely that the dwarf darted out of the room, clapping the door after him.","« Begone!” cried the doctor, so fiercely that the dwarf darted out of the room, clapping the door after him.",0.018518518518518517
"Doctor Lamb then applied himself to his task with renewed ardour, and in a few seconds became wholly insensible of the presence of a stranger.","Doctor Lamb then applied himself to his task with renewed ardour, and in a few seconds became wholly insensible of the presence of a stranger.",0.0
"@R@@@@@@@@@@@@evived by the stimulant, Auriol presently opened his eyes, and gazing round the room, thought he must be dreaming, so strange and fantastical did all appear.","DR. LAMB. 11 Revived by the stimulant, Auriol presently opened his eyes, and gazing round the room, thought he must be dreaming, so strange and fantastical did all appear.",0.07602339181286549
"The floor was covered with the implements used by the adept—@bolt-heads, crucibles, cucurbites, and retorts, scattered about without any attempt at arrangement.","The floor was covered with the implements used by the adept— bolt-heads, crucibles, cucurbites, and retorts, scattered about without any attempt at arrangement.",0.00625
"In one corner was a large terrestrial sphere@: near it was an astrolabe, and near that a heap of disused glass vessels.",In one corner was a large terrestrial sphere ; near it was an astrolabe; and near that a heap of disused glass vessels.,0.025210084033613446
"On the other side@ lay a black, mysterious-looking book, fastened with brazen clasps.","On the other side, lay a black, mysterious-looking book, fastened with brazen clasps.",0.011764705882352941
"Around it@ were a ram’s horn, a pair of forceps, a roll of parchment, a pestle and mortar, and a large plate of copper, graven with the mysterious symbols of the Isaical table.","Around it, were a ram's horn, a pair of forceps, a roll of parchment, a pestle and mortar, and a large plate of copper, graven with the mysterious symbols of the Isaical table.",0.011363636363636364
"Near this was the leathern bag containing the two decapitated heads, one of which had burst forth.","Near this was the leathern bag containing the two decapitated heads, one of which had burst forth.",0.0
"On a table@ at the farther end of the room, stood a large open volume, with parchment leaves, covered with cabalistical characters, referring to the names of spirits.","On a table, at the farther end of the room, stood a large open volume, with parchment leaves, covered with cabalistical characters, referring to the names of spirits.",0.006024096385542169
"Near it were two parchment scrolls, written in letters, respectively denominated by the Chaldaic sages, “@the Malachim,” and “the Passing of the River.” One of these scrolls was kept in its place by a skull.","Near it were two parchment scrolls, written in letters, respectively denominated by the Chaldaic sages, “ the Malachim,” and “the Passing of the River.” One of these scrolls was kept in its place by a skull.",0.004830917874396135
"An ancient and grotesque-looking brass lamp, with two snake-headed burners, lighted the room.","An ancient and grotesque-looking brass lamp, with two snake-headed burners, lighted the room.",0.0
