gold_sent,ocr_sent,CER
"@@@@@A@@@@@@@@mongst others, it was said that he possessed a familiar, because he chanced to employ a deformed, crack-brained dwarf, who assisted him in his operations, and whom he appropriately enough denominated Flapdragon.","n 2 3ADRIoO. Mmongst others, it was said that he possessed a familiar, because he chanced to employ a deformod, eraek-brained dwarf, who assisted him in his operations, and wlom he app@opriately enongh denominated Flapdragon.",0.08444444444444445
"Doctor Lamb’s gaze was fixed intently upon the heavens, and he seamed to be noting the position of the moon with referenc@e to some particular star.","Doctor Lamb's gaze was fixed iutently upon the hea@ens, nnd he seemed to be notiug the position of the moon with referencoe to some particular star.",0.0472972972972973
"After remaining in this posture for a few minutes, he was about to retire, when a loud crash arrested him, and he turned to see whence it proceeded.","Mfter remaining in t@is posture for a few minutes, he was about to retire, when a loud crash arrested him, and he turned to see whence it proceeded.",0.013513513513513514
"Immediately before him stood the Southwark Gateway—a square stone building, with a round, embattled turret at e@ach corner, and a flat@ leaden roof, planted with a forest of poles, fifteen or sixteen feet high, garnished with human heads.","Immeliately before him stood the Southwark Gate@ay@a equare stons building, with a ronnd, embattlod turret at enach corner, and a flat, leaden roof, planted with a forest of poles, fifteen or sixteen feet high, garnished with human henls.",0.046218487394957986
"To his surprise, the doctor perceived that two of these poles had just been overthrown by a tall man, who was in the act of stripping them of their grisly burdens.","To his surprise, the doctor percei@ed thnt two of these poles had just been overthrown by a tall man, who was in the act of stripping th@n of their grisly burdens.",0.024539877300613498
"Having accomplished his object, the mysterious plunderer thrust his spoil into a leathern bag with which he was provided, tied its mouth, and was about to take his departure by means of a rope-ladder attached to the battlements, when his retreat was suddenly cut off by the gatekeeper, armed with a halberd, and bearing a lantern, who issued from a door opening upon the leads.","Having accomplished his olject, the mysterious plunlerer thrust his spoil into a leathern bag with @hich he was provided, tied its mouth, and was about to take his departur@ by means of a rope-ladder attached to the battlements, when his retreat was suldenly cut off by the gutekeeper, armed with a halberd, and bearing a lantern, @ho issued from a door opening upon the lcads.",0.021220159151193633
"The baffled marauder looked round, and remarking the open window at which @Doctor Lamb was stationed, hurled@ the sac@k and its contents through it.","The baffled marauder looked round, and remarking the open winlow at which bDoctor Lnmb was stationed, hurledl the sacek and its contents tlrough it.",0.04054054054054054
"He@ then tried@ to gain the ladder, but was intercepted by the gatekeeper, who dealt him a severe blow on the head with his halberd.","IIo then triodl to gain the ladder, but was intercepted by the gntckceper, who dealt him n s@vere blow on the head with his halberd.",0.07575757575757576
"@@@@@@@@@@@The plunderer uttered a loud cry, and attempted to draw his sword; but before he could do so, h@e received a thrust in the side from his opponent.","DR. LAMIB. Tho plunderer uttered a loud cry, and attempted to draw his sword; but before he could do so, hoe received a thrust in the side from his opponent.",0.08280254777070063
"He then fell, and the gatekeeper would have repeated the blow, if the doctor had not called to him to desist.","Ho thon fell, and the gatekeeper wonld hare repeated the blow, if tho doctor had not called to him to desist.",0.045871559633027525
"“Do not kill him, good Baldred,”@ he cried.","@Do not kill him, good Baldred,'' he eried.",0.09302325581395349
“The attempt may not be so criminal as it appears.,@Th@ attempt may not be so criminal as it appears.,0.04
"Doubtless, the mutilated remains which the poor wretch has attempted to carry off@ are those of his kindred, and horror at their exposure must have led him to commit the offence.”@ “It may be, doctor,”@ replied Baldred; “@@and if so I shall be sorry I have hurt him.","Doubtless, the mntilatel remains which tho poor wretch has attempted to cnrry off, are those of his kindred, and horror at their exposure must have led him to commit tho offence.'' @It may be, doetor,'' replied Baldred; `` and if so I shall bo sorry I hare hurt him.",0.06390977443609022
"B@ut I am responsible for the safe custody of these traitorous relics, and it is as much as my own head is worth to permit their removal.”@ “I know it,”@ replied Doctor Lamb; “@and you are fully justified in what you have done.","Bnut I am responsible for tho snfe custody of tlese traitorous relics, and it is as much as my own hend is worth to permit their remo@al.'' @I know it,'' replied Doctor Lamb; ``and you are fully justified in what you have done.",0.05726872246696035
"It may throw some light upon the matter, to know whose miserable remains have been disturbed.”@ “They were the heads of two rank papists,”@ replied B@aldred, “who were decapitated on Tower Hill, on Saint Nicholas’s Day, three weeks ago, for conspiring against the queen.”@ “@But their names?”@ demanded the doctor.","It may throw some light npon the matter, to know whose miserable remains ha@@ been disturbel.'' @They were tho heads of two rank papists,'' replied Bualdred, @who were deeapitatel on @ower Hill, on Saint Nicholas's day, three weeks ago, for conspiring against tha qucen.'' e But their names?'' demanded the doctor.",0.07961783439490445
"“How were they called@?”@ “They were father and son,”@ replied Baldred@—“@@Sir Simon Darcy and Master Reginald Darcy.","@How were they called 7'' @They wero father and son,'' replied Baldred ;-: Sir Simon Darey and Master Reginald Darey.",0.13675213675213677
"Perchance@ they were known to your worship@?”@ “@Too well—too well@!”@ replied Doctor Lamb, in a voice of emotion@ that startled his hearer.","Perchan@ea t@ey were known to your worship 7'' e Too well-too well 1'' repliel Doctor Lamb, in a voice of emotion, that startled his hcarcr.",0.12857142857142856
“They were near@@@@@@@@@@ kinsmen of mine own.,@They were near l---AIoI. kinsmen of mine@own.,0.2608695652173913
"What is he like who has made this strange attempt@?” “Of a verity, a fair youth,”@ replied Baldred, holding down the lantern.","Wh@t is he lilo wlo has mado tlis strange attempt '' @Of a rerity, a fair youth,'' rcplie1 Daldrcd, lolding down the lantern.",0.144
“Heaven grant I have not wounded him to the death!,@Iea@en grant I la@o not wounded @im to the death1,0.16
"No, his heart still beats.","No, his heart still bcats.",0.038461538461538464
H@a!,IIa1,0.75
"here are his tablets,”@ he added, taking a small book from his doublet; “@@these may give the information you seek.","hera ar@ his tablets,'' ho adled, taking a small book from his loublet; `' these may gi@e tho information you seek.",0.10434782608695652
"You were right in your conjecture, doctor.","Yon wero right in your conjccture, doctor.",0.07142857142857142
"The name herein inscribed is the same as that borne by the others—Auriol Darcy.”@ “I see it all,”@ cried Lamb.","Tho namo herein inscribed is the same as that torne by tho others-Auriol Darey.'' @I sce it all,'' cried Lamb.",0.10909090909090909
“It was a pious and praiseworthy deed.,@It was a pious and praiseworthy deed.,0.02631578947368421
"@Bring the unfortunate youth to my dwelling, Baldred, and you shall be well rewarded.","DBring the unfortunate youth to my dwelling, Daldred, and you shall be well rcwardel.",0.047058823529411764
"Use despatch, I pray you.”@ As the gatekeeper essayed to comply, the wounded man groaned deeply, as if in great pain.","Use despatch, I pray you.'' As the gatekceper essayed to co@ply, the wonnded man groanel deeply, as if in great pain.",0.05128205128205128
"“Fling me the weapon with which you smote him,”@ cried Doctor Lamb, in accents of commiseration, “@@and I will anoint it with the powder of sympathy.","@Fling me the wcapon with which you smoto lim,'' ericd Doctor Lamb, in accents of commiseration, `'`and I @ill anoint it @ith the powder of sympathy.",0.087248322147651
"H@is anguish will be speedily abated.”@ “I know your worship can accomplish wonders,”@ cried Baldred, throwing the halberd into the balcony.","IIis anguish @ill be spcelily abated.'' eI k@ow your worship can accomplish @onlers,'' oried @aldred, tlrowing the halberd into the baleony.",0.12142857142857143
"“I will do my part as gently as I can.”@ And as the alchem@ist took up the weapon, and disappeared th@rough the window, the gatekeeper lifted the wounded man by the shoulders, and conveyed him down a narrow, winding staircase to a lower chamber.","@I @ill do my part as gently as I can.'' And as tle alclemnist taok up the weapon, and disappeared thirough the window, the gatekceper liftel tho wounded man by t@e shoulders, and conveyed him down a narrow@ winding staircase to a lower chambcr.",0.061224489795918366
"Though he proceeded carefully, the sufferer was put to excruciating pain; and when Baldred placed him on a wooden bench, and held @@@@@@@@@@a lamp towards him, he perceived that his features were darkened and distorted.","Though ho procced@d carefully, the sufferer was put to excraciating pain; nnl when Daldred placed him en a wooden bench, and held DB. LAMD. a lsmp towards him, he percei@ed that his features wera darkened and distorted.",0.0958904109589041
"“I fear it’s all over with him,”@ murmured the gatekeeper; “I shall have a dead body to take to Doctor Lamb.","@I fenr it's all over with lim,'' mnrmured the gatekeeper; eI @hall ha@e a dead body to take to Doctor Lamb.",0.09259259259259259
"It would be a charity to knock him on the head, rather than let him suffer thus.","It wonld bo a charity to knoek him on the head, rather th@n let him suffer thus.",0.05
"The doctor passes for a cunning man, but if he can cure this poor youth without seeing him, by the help of his sympathetic ointment, I shall begin to believe, what some folks avouch, that he has relations with the devil.” While Baldred was ruminating in this manner, a sudden and extraordinary change took place in the sufferer.","Tho doctor passes for a cunning ma@, but if he cnn cure this poor youth without sceing him, by tho help of his sympathetic ointment, I shall begin to believe, what some folks a@ouch, that he has relations with the levil.' Whilo Baldred was rnminating in this manner, a sndden and cxtraorlinary change took place in tho suflerer.",0.04573170731707317
"As if by magic, the contraction of the muscles subsided; the features assumed a wholesome hue, and the respiration was no longer laborious.","As if by mngic, the contraction of tho muscles subsided; the features assumed n wholesome hue, and the rcspiration was no longer laborious.",0.02877697841726619
Baldred stared as if a miracle had been wrought.,Daldred stared as if a miracle had been wronght.,0.041666666666666664
"Now that the countenance of the youth had regained its original expression, the gatekeeper could not help being struck by its extreme beauty.","Now that the countenance of tho yonth had regained its original expression, the gatekeeper could not help being struek hy its extreme beanty.",0.03546099290780142
"The face was a perfect oval, with regular and delicate featur@es.","The fuce was a pcrfect o@al, with regular and delicate featurces.",0.06153846153846154
"A short silken moustache covered the upper lip, which was short and proud, and a pointed@ beard terminated the chin.","A short silken moustache covered the uppcr lip, which was short and pr@ul, and a pointedl bearl terminated the chin.",0.04310344827586207
"The hair was black, glossy, and cut short, so as to disclose a highly intellectual expanse of brow.","The hair was blacl, glossy, and cut short, so as to lisclose a highly intellectnal cxpanse of brow.",0.04040404040404041
"The youth’s figure was slight, but admirably proportioned.","Tho youtl's figure was slight, but atmirably proportioned.",0.06896551724137931
"His attire consisted of a black satin doublet, slashed with white, hose of black silk, and a short velvet mantle.","His attire consisted of a blaek satin doublet, slashed with white, hose of black silk, and a slort vel@et mantle.",0.02654867256637168
"His eyes were still closed, and it was difficult to say what effect they might give to the face when they lighted it up; but@@@@@@@ notwithstanding its beauty, it was impossible not to admit that a strange, sinister, and almost demoniacal expression pervaded the countenance.","His eyes were still closed, and it was difficult to say what effect they might gi@e to the face when they lighted it np; but AU10L. notwithstanding its beauty, it was impossible not to admit that a strange, sinister, and almost demoniacal expression per@aded the conntenance.",0.04
"All at once, and with @as much suddenness as his cure had been effected, the young man started, uttering a piercing cry, and placed his hand to his side.","All at once, and with nas much suddenness as his cure had bcen effected, the young man started, uttering a pierciug ery, and placed his hand to his sido.",0.032679738562091505
"“Caitiff!” he cried, fixing his blazing eyes on the gatekeeper, “@@why do you torture me thus?","@C@iti@f1' he cried, fixing his blazing eyes on the gatekeeper, `` why do you torture me thus?",0.0851063829787234
"Finish me at once@—Oh!” And overcome by anguish, he sank back again.","Finish me at onco -Oh@' And overeome by anguish, he sank back again.",0.08823529411764706
"“I ha@ve not touched you, sir,”@ replied Baldred.","@I hasve not touched yon, sir,'' replied Baldred.",0.10204081632653061
“I brought you here to succour you. You will be easier anon.,e1 brought you here to succour you. You will be easier anon.,0.03333333333333333
"Doctor Lamb must have wiped the halberd,”@ he added to himself.","Doctor L@mb must have wiped the hallerd,'' he added to limself.",0.07936507936507936
Another sudden change.,Another sudden change.,0.0
"The pain fled from the sufferer’s countenance, and he became easy as before.","Tho pain @led from the sufferer's countenance, and he became easy ae before.",0.05263157894736842
"“What have you done to me?”@ he asked, with a look of gratitude; “@the torture of my wound has suddenly ceased, and I feel as@ if a balm had been dropped into it.","@What ha@o you done to me1'' ho asked, with a look of gratitudo; ` tlo torture of my wound has suddenly ceased, and I feel ass if a bnlm had been dropped into it.",0.08641975308641975
"Let me remain in this state if you have any pity—or despatch me, for my late agony was almost insupportable.”@ “You are cared for by one who has greater skill than any chirurgeon in London,”@ replied Baldred.","Let me remain in this state if you have any pity-or despatch me, for my late ngony was almost insupportable,'' @You are cnred for by one who hns greater skill than any chirurgeon in London,'' replied Buldred.",0.052884615384615384
"“If I can manage to transport you to his lodgings, he will speedily heal your wounds.”@ “@Do not delay, then,”@ replied Auriol@ faintly; “for though I am free from pain, I feel that my life is ebbing fast away.”@ “@Press this handkerchief to your side, and lean on me,”@ @@@@@@@@@@said Baldred.","@If I cnn manage to transport you to his lodgings, he will speelily heal your wounds.'' e Do not delay, then,'' repliel A@riol, fsintly; @fo@ though I am free from pain, I feel that my life is ebbing fast away.'' e Press this hnndkerchief to your side, nnd lean on mo,'' DB. LAMD. said Buldred.",0.11904761904761904
"“Doctor Lamb’s dwelling is but a step from the gateway—in fact, the first house on the bridge.","@Doctor Lamb's dwelling is but a step from the gateway-in fact, the first house on the bridge.",0.031914893617021274
"By the way, the doctor declares he is your kinsman.”@ “It is the first I ever heard of him,” replied Auriol@ faintly; “but take me to him quickly, or it will be too late.” In another moment they were at the doctor’s door.","By tho wuy, the doctor declares he is your kinsman,'' @It is the first I ever heard of lim,' replied Auriol, fuintly; ""but take me to him quickly, or it will bo too late'' In another moment they were at the doetor's door.",0.07239819004524888
"Baldred tapped against it, and the summons was instantly answered by a diminutive personage, clad in a jerkin of coarse grey serge, and having a leathern apron tied round his waist.","Baldred tapped against it, and tho summons was instantly a@swered by a diminutive personage, clad in a jerkin of coarse grey serge, and having a leathern apron ticd round his waist.",0.016574585635359115
This was Flapdragon.,This was Flapdragon.,0.0
"Blear-eyed, smoke-@begrimed, lantern-jawed, the poor dwarf seemed as if his whole life had been spent over the furnace.","Blear-eyed, smoke- begrimel, lantern-javed, the poor dwarf seemed as if his whole life had been spent over the furnace.",0.025210084033613446
"And so, in fact, it had been.","And so, in fact, it had been.",0.0
He had become little better than a pair of human bellows.,He had become little better than a pair of human bellows.,0.0
In his hand he held the halberd with which Auriol had been wounded.,In his hand he hcld the halberd with which Auriol had been wounded.,0.014925373134328358
"“So you have been pla@ying the leech, Flapdragon, eh?”@ cried Baldred.","@So you ha@e been plasying the lcech, Flapdragon, eh7'' cried Baldred.",0.1
"“Ay, marry have I,”@ replied the dwarf, with a wild grin, and displaying @a wolfish set of teeth.","@Ay, marry laro I,'' replied the dwarl, with a wild grin, @nd displaying na wolfish set of teeth.",0.09278350515463918
“@My master ordered me to smear the halberd with the sympathetic ointment.,' My master ordered me to smear the halberd with the sympathetic oiutment.,0.04054054054054054
"I obeyed him: rubbed the steel point, first on one side, then on the other; next wiped it; and then smeared@ it again.”@ “Whereby you put the patient to exquisite pain,”@ replied Baldred; “@but help me to transport him to the laboratory.”@ “I know not if th@e doctor will care to be disturbed,”@ said Flapdragon.","I obeyed him; rubbed the steel point, first on one side, then on the other; next wiped it; and then smearedl it again.'' @Whereby you put the patient to exquisite pain,'' replied Baldred; ` but help me to transport him to the laboratory.'' eI know not if thoe doctor will care to be disturbod,'' said Flapdragon.",0.05128205128205128
"“He is busily engaged on a grand operation.”@ “I will take the risk on myself,”@ said Baldred.","@Ho is busily engaged on a grand operation.'' @I will tako the risk on myself,'' said Baldred.",0.0851063829787234
“The @@@@@@@@@@youth will die if he remains here.,@Tha 10 AB:OL. youth @ill die if le remains here.,0.2857142857142857
"See, he has fainted already@!”@ Thus urged, the dwarf laid down the halberd, and between the two, Au@riol was speedily conveyed up a wide oaken staircase to the laboratory.","Sce, he las fainted alrealy I'' Thus urged, the dwarf laid down tho halberd, and botween the t@o, Aunriol was speedily conveyed up a wide oaken staircase to the laboratory.",0.06395348837209303
"Doctor Lamb was plying the bellows at the furnace, on which a large alembic was placed, and he was so engrossed by his task@ that he scarcely noticed the entrance of the others.","Doctor Lamb was plying the bellows at tha furnace, on wlich a large alembic was placel, and he was so engrossel by his task, that le scnrccly noticed the entrance of the others.",0.04519774011299435
"“Plac@e the youth on the ground, and rear his head against the chair,”@ he cried, hastily, to th@e dwarf.","@@laeoe the youth on the ground, and rear his head ag@inst the chair,'' he eried, hastily, to thoe dwarf.",0.08571428571428572
“Bathe his brows with the decoction in that crucible.,@Batha his brows with the decoction in that crucible.,0.03773584905660377
I will attend to him anon.,I will attend to him anon.,0.0
"Come to me on the morrow, Baldred, and I will repay thee for thy trouble.","Come to me on the morrow, Ballred, and I @ill repay thee for thy trouble.",0.0273972602739726
"I am busy now.”@ “These relics, doctor,”@ cried@ the gatekeeper, glancing at the bag, which was lying on the ground, and from which a bald head protruded—“I ought to take them back with me.”@ “Heed them not—they will be safe in my keeping,”@ cried Doctor Lamb@ impatiently; “@@to-morrow—to-morrow.”@ Casting a furtive glance round the laboratory, and shrugging his shoulders, Baldred departed; and Flapdragon having bathed the sufferer’s temples with the decoction, in obedience to his master’s injunctions, turned to inquire what he should do next.","I am busy now.'' @Theso relics, doctor,'' criedi the gatekee@er, glancing at the bag, which was lying on the ground, and from wiich a bald head protruded@-I ought to take them back with me.'' IIeed them not-they will be snfe in my kceping,'' cried Doctor Lamb, impaticntly; `` to-morrow-to-morrow.'' Casting a furtire glance round the laboratory, anl shrugging his slonllers, Baldrel departed; and FInpdragon la@ing bathed tho sufferer's temples with the decoction, in obelience to his mastcr's injunctions, turned to inquirs wh@t he should do next.",0.08196721311475409
"“Begone!”@ cried the doctor, so fierc@ely that the dwarf darted out of the room, clapping the door after him.","@Degonel'' cried the doctor, so fioreoel@ that tho dwarf darted out of the room, clapping tha door after him.",0.10091743119266056
"Doctor Lamb then applied himself to his task with renewed ardour, and in a few seconds became wholly insensible of the presence of a stranger.","Doctor Lamb then applied himsolf to his task with reneved ardour, and in a few seconds became wlolly inscnsible of the presence of a stranger.",0.028169014084507043
"@@@@@@@Revived by the stimulant, Auriol presently opened his eyes, and gazing round the room, thought he must be dreaming, so strange and fantastical did all appear.","n. AD. Revi@ed by the stimulant, Anriol presently opened his eyes, and gazing round the room, tlought he must be dreaming, so strange and fantastical did all appear.",0.06060606060606061
"The floor was covered with the implements used by the adept—bolt-heads, crucibles, cucurbites, and retorts, scattered about without any attempt at arrangement.","The floor was co@ered with the implements nsed by the adept@bolt-heads, crucibles, cucnrbites, and retorts, scattered abont without any attempt at arrangement.",0.031446540880503145
"In one corner was a large terrestrial sphere: near it was an astrolabe, and ne@ar that a heap of disused glass vessels.",In one corner was a large terrestrial sphere; near it was an astrolabe; and nenar that a heap of disused glass @essels.,0.03361344537815126
"On the other side@ lay a black, mysterious-looking book, fastened with brazen clasps.","On the other sile, lay s black, mysterions-looking book, fastened with brazen clasps.",0.047058823529411764
"Around it@ were a@ ram’s horn, a pair of forceps, a roll of parchment, a pestle and mortar, and a large plate of copper, graven with the mysterious symbols of the Isaical table.","Aro@nd it, were as ram's horn, a pair of forceps, a roll of parchment, a pestle anl mortar, and a large plato of copper, gra@en with the mysterious s@mbols of the Isaicnl table.",0.05084745762711865
"Near this was the leathern bag containing the two decapitated heads, one of which had burst forth.","Nenr this was the leathern bag containing the two decapitated heals, one of which hal burst forth.",0.030612244897959183
"On a table@ at the farther end of the room, stood a large open volume, with parchment leaves, covered with cabalistical characters, referring to the names of spirits.","On a table, at the farther end of tle room, stood n large open volume, with parchment leaves, covered with cabalistical characters, refcrring to the names of spirits.",0.024096385542168676
"Ne@ar it were two parchment scrolls, w@ritten in letters, respectively denominated by the Chaldaic sages, “@@the Malachim,”@ and “@the Passing of the River.”@ One of these scrolls was kept in its place by a skull.","Ncnar it were two parchment scrolls, wvritten in letters, respectively denominated by the Challaie sages, '` the Malachim,'' and ` the Passing of the River.'' One of these scrolls was kept in its plaee by a skull.",0.07042253521126761
"An ancient and grotesque-looking brass lamp, with two snake-headed burners, lighted the room.","An ancient and grotesquc-looking brass lamp, with two snake-healed burners, lighted th@ room.",0.03225806451612903
"From the ce@iling depended a huge scaly sea-monster, with outspread fins, open jaws@ garnished with tremendous teeth, and great goggling eyes.","From the @eciling depended a huge scaly sea-monster, with outspreal fins, open jaws, garnishel with tremendous teeth, and great goggling eyes.",0.035211267605633804
Near it hung a celestial sphere.,Near it hung a celestial sphere.,0.0
"The chimney-piece, which was curiously carved, and projected far into the room, was laden with various implements of hermetic science.","The chimney-piece, which was curiously car@ed, and projected far inlo the room, mas laden with various implements of Hermetie science.",0.03731343283582089
"Above it were hung dried bats and flitter-mice, interspersed with the skulls of birds @@@@@@@@and apes.","Abo@e it were hung dried bats and flitter-mice, interspersed with the sk@lls of birds AUHIOL. and apes.",0.0970873786407767
"Attached to the chimney-piece was a horary, sculptured in stone, near which hung a large star@fish.","Attached to the chimney-piece was a horary, sculptured in stone, near which hung a large stsr-fish.",0.020202020202020204
"The fireplace was occupied by th@e furnace, on which, as has been stated, was placed an alembic, communicating by means of a long serpentine pipe with a receiver.","Tua fireplace was oceupied by thoe furnace, on which, as has been stated, was placed an alembic, communicating by means of a long serpentine pipe with a recei@er.",0.030864197530864196
"Within the room were two skeletons, one of which, placed behind a curtain in the deep embrasure of the window, where its polished bones glistened in the white moonlight, had a horrible effect.","Within the room were two skeletons, one of which, placed behind a curtain in the deep embrasure of the window, where its polished bones glistened in the whito moonlight, had a horriblo effect.",0.010416666666666666
"The other enjoyed more comfortable quarters near the chimney, its fleshless feet dangling down in the smoke arising from the furnace.","The other enjoyed more comfortalle quarters near the chimney, its @leshless feet dangling down in the smoka arising from the furnace.",0.022556390977443608
"Doctor Lamb, meanwhile, steadily pursued his task, though he ever and anon paused, to fling certain roots and drugs upon the charcoal.","Doctor Lamb, meanwhile, steadily pursned his task, though he ever and anon paused, to fling certain roots and drugs upon the clarcoal.",0.014925373134328358
"As he did this, various-coloured flames broke forth—now blue, now green, now blood-red.","As he did this, various-coloured flames broke forth-now blue, now green, now blood-red.",0.011494252873563218
"Tinged by these fires, the different objects in the chamber seemed to take oth@er forms, and to become instinct with animation.","Tiuged by these fires, the diflerent objects in the chamber seemed to take othoer forms, and to become instinct with animation.",0.023622047244094488
