gold_sent,ocr_sent,CER
"You were right      in your conjecture, doctor.","You were right in your conjecture, doctor.",0.10638297872340426
"The name herein inscribed is the same as that borne by the      others—Auriol Darcy.”     “I see it all,” cried Lamb.","The name herein inscribed is the same as that borne by the others —Auriol Darcy.”  “T sce it all,” cried Lamb.",0.09401709401709402
“It was a pious and praiseworthy deed.,“ It was a pious and praiseworthy deed.,0.02631578947368421
"Bring the unfortunate      youth to my dwelling, Baldred, and you shall be well rewarded.","Bring the unfortunate youth to my dwelling, Baldred, and you shall be well rewarded.",0.056179775280898875
"Use despatch, I pray you.”     As the gatekeeper essayed to comply, the wounded man groaned deeply, as if in great pain.","Use despatch, I pray you.”  As the gatekeeper essayed to comply, the wounded man groaned deeply, as if in great pain.",0.025
"“Fling me the weapon with which you smote him,” cried Doctor Lamb, in accents of      commiseration, “and I will anoint it with the powder of sympathy.","The doctor passes for a cunning man, but if he can cure this poor youth without seeing him, by the help of his sympathetic ointment, I shall begin to believe, what some folks avouch, that he has relations with the devil.”  While Baldred was ruminating in this manner, a sudden and extraordinary change took place in the sufferer.",1.6357615894039734
"His anguish will be speedily      abated.”     “I know your worship can accomplish wonders,” cried Baldred, throwing the halberd into the      balcony.","Lis anguish will be speedily abated.”  “TJ know your worship can accomplish wonders,” cried Baldred, throwing the halberd into the balcony.",0.10596026490066225
"“I will do my part as gently as I can.”     And as the alchemist took up the weapon, and disappeared through the window, the gatekeeper      lifted the wounded man by the shoulders, and conveyed him down a narrow, winding staircase to a      lower chamber.","“I will do my part as gently as I can.”  And as the alchemist took up the weapon, and disappeared through the window, the gatekeeper lifted the wounded man by the shoulders, and conveyed him down a narrow winding staircase to a lower chamber.",0.0546875
"Though he proceeded carefully, the sufferer was put to excruciating pain; and      when Baldred placed him on a wooden bench, and held a lamp towards him, he perceived that his      features were darkened and distorted.","Though he proeceded carefully, the sufferer was put to excruciating pain ; and when Baldred placed him on a wooden bench, and held              DR.",0.3561643835616438
"“I fear it’s all over with him,” murmured the gatekeeper; “I shall have a dead body to take      to Doctor Lamb.","“T fear it’s all over with him,” murmured the gatekeeper; “T shall have a dead body to take to Doctor Lamb.",0.0625
"It would be a charity to knock him on the head, rather than let him suffer      thus.","It would be a charity to knock him on the head, rather than let him suffer thus.",0.058823529411764705
"The doctor passes for a cunning man, but if he can cure this poor youth without seeing      him, by the help of his sympathetic ointment, I shall begin to believe, what some folks avouch,      that he has relations with the devil.”     While Baldred was ruminating in this manner, a sudden and extraordinary change took place in      the sufferer.","As if by magic, the contraction of the muscles subsided; the features assumed a wholesome hue, and the respiration was no longer laborious.",0.7665706051873199
"As if by magic, the contraction of the muscles subsided; the features assumed a      wholesome hue, and the respiration was no longer laborious.","As if by magic, the contraction of the muscles subsided; the features assumed a wholesome hue, and the respiration was no longer laborious.",0.034722222222222224
Baldred stared as if a miracle had      been wrought.,Baldred stared as if a miracle had been wrought.,0.09433962264150944
"Now that the countenance of the youth had regained its original expression, the gatekeeper      could not help being struck by its extreme beauty.","Now that the countenance of the youth had regained its original expression, the gatekeeper could not help being struck by its extreme beauty.",0.03424657534246575
"The face was a perfect oval, with regular      and delicate features.","The face was a perfect oval, with regular and delicate features.",0.07246376811594203
"A short silken moustache covered the upper lip, which was short and      proud, and a pointed beard terminated the chin.","A short silken moustache covered the upper lip, which was short and proud, and a pointed beard terminated the chin.",0.041666666666666664
"The hair was black, glossy, and cut short, so      as to disclose a highly intellectual expanse of brow.","The hair was black, glossy, and cut short, so as to disclose a highly intellectual expanse of brow.",0.04807692307692308
"The youth’s figure was slight, but admirably proportioned.","The youth's figure was slight, but admirably proportioned.",0.017241379310344827
"His attire consisted of a black      satin doublet, slashed with white, hose of black silk, and a short velvet mantle.","notwithstanding its beauty, it was impossible not to admit that a strange, sinister, and almost demoniacal expression pervaded the countenance.",0.9067796610169492
"His eyes were      still closed, and it was difficult to say what effect they might give to the face when they      lighted it up; but notwithstanding its beauty, it was impossible not to admit that a strange,      sinister, and almost demoniacal expression pervaded the countenance.","His eyes were still closed, and it was difficult to say what effect they might give to the face when they lighted it up; but        8 AURIOL.",0.5265017667844523
"All at once, and with as much suddenness as his cure had been effected, the young man      started, uttering a piercing cry, and placed his hand to his side.","All at once, and with as much suddenness as his cure had been effected, the young man started, uttering a piercing cry, and placed his hand to his side.",0.03184713375796178
"“Caitiff!” he cried, fixing his blazing eyes on the gatekeeper, “why do you torture me thus?","“ Caitiff!” he cried, fixing his blazing eyes on the gatekeeper, “why do you torture me thus?",0.010869565217391304
"Finish me at once—Oh!”     And overcome by anguish, he sank back again.","Finish me at once —Oh!”  And overcome by anguish, he sank back again.",0.056338028169014086
"“I have not touched you, sir,” replied Baldred.","“T have not touched yon, sir,” replied Baldred.",0.0425531914893617
“I brought you here to succour you. You will      be easier anon.,“I brought you here to succour you. You will be easier anon.,0.07692307692307693
"Doctor Lamb must have wiped the halberd,” he added to himself.","Doctor Lamb must have wiped the halberd,” he added to himself.",0.0
Another sudden change.,Another sudden change.,0.0
"The pain fled from the sufferer’s countenance, and he became easy as      before.","The pain fled from the sufferer's countenance, and he became easy as before.",0.07407407407407407
"“What have you done to me?” he asked, with a look of gratitude; “the torture of my wound has      suddenly ceased, and I feel as if a balm had been dropped into it.","“ What have you done to me?” he asked, with a look of gratitude; “ the torture of my wound has suddenly ceased, and I feel as if a balm had been dropped into it.",0.042682926829268296
"Let me remain in this state      if you have any pity—or despatch me, for my late agony was almost insupportable.”     “You are cared for by one who has greater skill than any chirurgeon in London,” replied      Baldred.","Let me remain in this state if you have any pity—or despatch me, for my late agony was almost insupportable.”  “ You are cared for by one who has greater skill than any chirurgeon in London,” replied Baldred.",0.05909090909090909
"“If I can manage to transport you to his lodgings, he will speedily heal your      wounds.”     “Do not delay, then,” replied Auriol faintly; “for though I am free from pain, I feel that my      life is ebbing fast away.”     “Press this handkerchief to your side, and lean on me,” said Baldred.","“If I can manage to transport you to his lodgings, he will speedily heal your wounds.”  “Do not delay, then,” replied Auriol, faintly; “ for though I am free from pain, I feel that my life is ebbing fast away.”  “ Press this handkerchief to your side, and lean on me,”        DB.",0.09830508474576272
"“Doctor Lamb’s dwelling      is but a step from the gateway—in fact, the first house on the bridge.","“ Doctor Lamb’s dwelling is but a step from the gateway—in fact, the first house on the bridge.",0.06060606060606061
"By the way, the doctor      declares he is your kinsman.”     “It is the first I ever heard of him,” replied Auriol faintly; “but take me to him quickly,      or it will be too late.”     In another moment they were at the doctor’s door.","By the way, the doctor declares he is your kinsman.”  “Tt is the first I ever heard of him,’ replied Auriol, faintly; “but take me to him quickly, or it will be too late.”  In another moment they were at the doctor's door.",0.08438818565400844
"Baldred tapped against it, and the summons      was instantly answered by a diminutive personage, clad in a jerkin of coarse grey serge, and      having a leathern apron tied round his waist.","Baldred tapped against it, and the summons was instantly auswered by a diminutive personage, clad in a jerkin of coarse grey serge, and having a leathern apron tied round his waist.",0.05759162303664921
This was Flapdragon.,This was Flapdragon.,0.0
"Blear-eyed, smoke-begrimed, lantern-jawed, the poor dwarf seemed as if his whole life had      been spent over the furnace.","Blear-eyed, smoke-begrimed, lantern-jawed, the poor dwarf seemed as if his whole life had been spent over the furnace.",0.04065040650406504
"And so, in fact, it had been.","And so, in fact, it had been.",0.0
He had become little better than a      pair of human bellows.,He had become little better than a pair of human bellows.,0.08064516129032258
In his hand he held the halberd with which Auriol had been wounded.,In his hand he held the halberd with which Auriol had been wounded.,0.0
"“So you have been playing the leech, Flapdragon, eh?” cried Baldred.","“ So you have been playing the leech, Flapdragon, eh?” cried Baldred.",0.014705882352941176
"“Ay, marry have I,” replied the dwarf, with a wild grin, and displaying a wolfish set of      teeth.","“ Ay, marry have I,” replied the dwarf, with a wild grin, and displaying a wolfish set of teeth.",0.06
“My master ordered me to smear the halberd with the sympathetic ointment.,“ My master ordered me to smear the halberd with the sympathetic ointment.,0.0136986301369863
"I obeyed him:      rubbed the steel point, first on one side, then on the other; next wiped it; and then smeared      it again.”     “Whereby you put the patient to exquisite pain,” replied Baldred; “but help me to transport      him to the laboratory.”     “I know not if the doctor will care to be disturbed,” said Flapdragon.","I obeyed him; rubbed the steel point, first on one side, then on the other; next wiped it; and then smeared it again.”  “ Whereby you put the patient to exquisite pain,” replied Baldred; “ but help me to transport him to the laboratory.”  “ I know not if the doctor will care to be disturbed,” said Flapdragon.",0.0701219512195122
"“He is busily engaged      on a grand operation.”     “I will take the risk on myself,” said Baldred.","“ He is busily engaged on a grand operation,”  “ J will take the risk on myself,” said Baldred.",0.10891089108910891
“The youth will die if he remains here.,"“ The              10 AURIOL,  youth will die if he remains here.",0.6923076923076923
"See,      he has fainted already!”     Thus urged, the dwarf laid down the halberd, and between the two, Auriol was speedily      conveyed up a wide oaken staircase to the laboratory.","ce, he has fainted already!”  Thus urged, the dwarf laid down the halberd, and betivcen the two, Auriol was speedily conveyed up a wide oaken staircase to the laboratory.",0.09836065573770492
"Doctor Lamb was plying the bellows at the      furnace, on which a large alembic was placed, and he was so engrossed by his task that he      scarcely noticed the entrance of the others.","Doctor Lamb was plying the bellows at the furnace, on which a large alembic was placed, and he was so engrossed by his task, that he scarecly noticed the entrance of the others.",0.06989247311827956
"“Place the youth on the ground, and rear his head against the chair,” he cried, hastily, to      the dwarf.","“Place the youth on the ground, and rear his head against the chair,” he cried, hastily, to the dwarf.",0.04672897196261682
“Bathe his brows with the decoction in that crucible.,“ Bathe his brows with the decoction in that crucible.,0.018867924528301886
I will attend to him anon.,I will attend to him anon.,0.0
"Come to me on the morrow, Baldred, and I will repay thee for thy trouble.","Come to me on the morrow, Baldred, and I will repay thee for thy trouble.",0.0
"I am busy now.”     “These relics, doctor,” cried the gatekeeper, glancing at the bag, which was lying on the      ground, and from which a bald head protruded—“I ought to take them back with me.”     “Heed them not—they will be safe in my keeping,” cried Doctor Lamb impatiently;      “to-morrow—to-morrow.”     Casting a furtive glance round the laboratory, and shrugging his shoulders, Baldred departed;      and Flapdragon having bathed the sufferer’s temples with the decoction, in obedience to his      master’s injunctions, turned to inquire what he should do next.","I am busy now.”  “ These relics, doctor,” cried the gatekeeper, glancing at the bag, which was lying on the ground, and from which a bald head protruded—“I ought to take them back with me.”  “Tleed them not—they will be safe in my keeping,” cried Doctor Lamb, impatiently; “ to-morrow—to-morrow.”  Casting a furtive glance round the laboratory, and shrugging his shoulders, Baldred departed; and Flapdragon having bathed the sufferer’s temples with the decoction, in obedience to his master’s injunctions, turned to inquire what he should do next.",0.055944055944055944
"“Begone!” cried the doctor, so fiercely that the dwarf darted out of the room, clapping the      door after him.","« Begone!” cried the doctor, so fiercely that the dwarf darted out of the room, clapping the door after him.",0.0625
"Doctor Lamb then applied himself to his task with renewed ardour, and in a few seconds became      wholly insensible of the presence of a stranger.","Doctor Lamb then applied himself to his task with renewed ardour, and in a few seconds became wholly insensible of the presence of a stranger.",0.034013605442176874
"Revived by the stimulant, Auriol presently opened his eyes, and gazing round the room,      thought he must be dreaming, so strange and fantastical did all appear.","11  Revived by the stimulant, Auriol presently opened his eyes, and gazing round the room, thought he must be dreaming, so strange and fantastical did all appear.",0.05521472392638037
"The floor was covered      with the implements used by the adept—bolt-heads, crucibles, cucurbites, and retorts, scattered      about without any attempt at arrangement.","The floor was covered with the implements used by the adept— bolt-heads, crucibles, cucurbites, and retorts, scattered about without any attempt at arrangement.",0.0650887573964497
"In one corner was a large terrestrial sphere: near it      was an astrolabe, and near that a heap of disused glass vessels.",In one corner was a large terrestrial sphere ; near it was an astrolabe; and near that a heap of disused glass vessels.,0.06504065040650407
"On the other side lay a black,      mysterious-looking book, fastened with brazen clasps.","On the other side, lay a black, mysterious-looking book, fastened with brazen clasps.",0.06741573033707865
"Around it were a ram’s horn, a pair of      forceps, a roll of parchment, a pestle and mortar, and a large plate of copper, graven with the      mysterious symbols of the Isaical table.","I am busy now.”  “ These relics, doctor,” cried the gatekeeper, glancing at the bag, which was lying on the ground, and from which a bald head protruded—“I ought to take them back with me.”  “Tleed them not—they will be safe in my keeping,” cried Doctor Lamb, impatiently; “ to-morrow—to-morrow.”  Casting a furtive glance round the laboratory, and shrugging his shoulders, Baldred departed; and Flapdragon having bathed the sufferer’s temples with the decoction, in obedience to his master’s injunctions, turned to inquire what he should do next.",2.32972972972973
"Near this was the leathern bag containing the two      decapitated heads, one of which had burst forth.","« Begone!” cried the doctor, so fiercely that the dwarf darted out of the room, clapping the door after him.",0.7961165048543689
"On a table at the farther end of the room,      stood a large open volume, with parchment leaves, covered with cabalistical characters,      referring to the names of spirits.","On a table, at the farther end of the room, stood a large open volume, with parchment leaves, covered with cabalistical characters, referring to the names of spirits.",0.06285714285714286
"Near it were two parchment scrolls, written in letters,      respectively denominated by the Chaldaic sages, “the Malachim,” and “the Passing of the River.”      One of these scrolls was kept in its place by a skull.","Near it were two parchment scrolls, written in letters, respectively denominated by the Chaldaic sages, “ the Malachim,” and “the Passing of the River.” One of these scrolls was kept in its place by a skull.",0.05092592592592592
"An ancient and grotesque-looking brass      lamp, with two snake-headed burners, lighted the room.","An ancient and grotesque-looking brass lamp, with two snake-headed burners, lighted the room.",0.05102040816326531
"From the ceiling depended a huge scaly      sea-monster, with outspread fins, open jaws garnished with tremendous teeth, and great goggling      eyes.","From the ceiling depended a huge scaly sea-monster, with outspread fins, open jaws, garnished with tremendous teeth, and great goggling eyes.",0.07333333333333333
Near it hung a celestial sphere.,Near it hung a celestial sphere.,0.0
"The chimney-piece, which was curiously carved, and      projected far into the room, was laden with various implements of hermetic science.","Around it, were a ram's horn, a pair of forceps, a roll of parchment, a pestle and mortar, and a large plate of copper, graven with the mysterious symbols of the Isaical table.",0.8992805755395683
"Above it      were hung dried bats and flitter-mice, interspersed with the skulls of birds and apes.",In one corner was a large terrestrial sphere ; near it was an astrolabe; and near that a heap of disused glass vessels.,0.84
"Attached      to the chimney-piece was a horary, sculptured in stone, near which hung a large starfish.","Attached to the chimney-piece was a horary, sculptured in stone, near which hung a large star-fish.",0.05825242718446602
"The      fireplace was occupied by the furnace, on which, as has been stated, was placed an alembic,      communicating by means of a long serpentine pipe with a receiver.","The fireplace was occupied by the furnace, on which, as has been stated, was placed an alembic, communicating by means of a long serpentine pipe with a receiver.",0.05847953216374269
"Within the room were two      skeletons, one of which, placed behind a curtain in the deep embrasure of the window, where its      polished bones glistened in the white moonlight, had a horrible effect.","Within the room were two skeletons, one of which, placed behind a curtain in the deep embrasure of the window, where its polished bones glistened in the white moonlight, had a horrible effect.",0.04950495049504951
"The other enjoyed more      comfortable quarters near the chimney, its fleshless feet dangling down in the smoke arising      from the furnace.","The other enjoyed more comfortable quarters near the chimney, its fleshless feet dangling down in the smoke arising from the furnace.",0.06993006993006994
"Doctor Lamb, meanwhile, steadily pursued his task, though he ever and anon paused, to fling      certain roots and drugs upon the charcoal.","From the ceiling depended a huge scaly sea-monster, with outspread fins, open jaws, garnished with tremendous teeth, and great goggling eyes.",0.8057553956834532
"As he did this, various-coloured flames broke      forth—now blue, now green, now blood-red.","The chimney-piece, which was curiously carved, and projected far into the room, was Jaden with various implements of Hermetic science.",1.0434782608695652
"Tinged by these fires, the different objects in the chamber seemed to take other forms, and      to become instinct with animation.","Above it were hung dried bats and flitter-mice, interspersed with the skulls of birds        12 AURIOL.",0.7633587786259542
"The gourd-shaped cucurbites were transformed into great      bloated toads bursting with venom; the long-necked bolt-heads became monstrous serpents; the      worm-like pipes turned into adders; the alembics looked like plumed helmets; the characters on      the Isaical table, and those on the parchments, seemed traced in fire, and to be ever changing;      the sea-monster bellowed and roared, and, flapping his fins, tried to burst from his hook; the      skeletons wagged their jaws, and raised their fleshless fingers in mockery, while blue lights      burnt in their eyeless sockets; the bellows became a prodigious bat fanning the fire with its      wings; and the old alchemist assumed the appearance of the archfiend presiding over a witches’      sabbath.","The gourd-shaped cucurbites were transformed into great bloated toads bursting with venom; the longnecked bolt-heads became monstrous serpents; the wormlike pipes turned into adders; the alembies looked like plumed helmets; the characters on the Isaical table, and those on the parchments, seemed traced in fire, and to be ever changing ; the sea-monster bellowed and roared, and, flapping his fins, tried to burst from his hook; the skeletons wagged their jaws, and raised their fleshless fingers in mockery, while blue lights burnt in their eyeless sockets ; the bellows became a prodigious bat fanning the fire with           DR.",0.18276762402088773
"Auriol’s brain reeled, and he pressed his hand to his eyes, to exclude these phantasms from      his sight.","Auriol's brain reeled, and he pressed his hand to his eyes, to exclude these phantasms from his sight.",0.056074766355140186
But even thus they pursued him; and he imagined he could hear the infernal riot      going on around him.,"Within the room were two skeletons, one of which, placed behind a curtain in the deep embrasure of the window, where its polished bones glistened in the white moonlight, had a horrible effect.",1.3238095238095238
"Suddenly, he was roused by a loud joyful cry, and, uncovering his eyes, he beheld Doctor Lamb      pouring the contents of the matrass—a bright, transparent liquid—into a small phial.","Tinged by these fires, the different objects in the chamber seemed to take other forms, and to become instinct with animation.",0.7158469945355191
