gold_sent,ocr_sent,CER
"Eleanor Denunzio, the daugh@ter of the man Dusant, deposed that on March 25th, the day of the robbery, the prisoner Palmer called on her and beckoned her to the corner of the street.","Eleanor Denunzio, the daugister of the man Dusant, deposed that on March 25th, the day of the robbery, the prisoner Palmer called on her and beckoned her to the corner of the street.",0.01098901098901099
He asked for her father.,He asked for her lather.,0.041666666666666664
"He said, “@@I struck the old man.","Be said, ""1 I struck the old man.",0.12121212121212122
"He screamed, and his wife came upstairs and we were obliged to run away.","Ho screamed, and his wife came upstairs and we were obliged to run away.",0.013888888888888888
"I daresay your father @will blame me for all this, but my brother was outside and did all he could to stop the servant.” Witness asked if the servant was stopped.","I daresay your father *will blame me for all this, but my brother was outside end did all he could to stop the servant,"" Witness asked if the servant waS stopped.",0.030864197530864196
Prisoner replied in the negative.,"Prisoner replied in the negative,",0.030303030303030304
She asked if her father had got away.,She asked if her father had got away.,0.0
"Prisoner replied, “@No,” and told her she had better pack up her luggage and@ get away from the house at once, and leave her luggage in the cloak@@@room@.","Prisoner replied, "" No,"" and told her she had better pack up her luggage andl get away from the house at once, and leaye her luggage in the cloaki- roanI.",0.07142857142857142
"He said,@ “You know where Weiner lives.","le said,"" @You know where Weiner lives,",0.10256410256410256
"You @must go down to him and tell him to assist you@ @Witness packed up her luggage and took it to Waterloo Station, and afterwards went to Ado@lphs W@einer’s house.","You nmu@t go down to him and tell him to assist you. \WitneFs packed up her luggage and took it to Wettrino Station, and afterwards wont to AdoOlphe WAeiner's house,",0.09090909090909091
She packed the luggage and se@nt it to Wa@terloo Station the sa@me day.,She packed the luggage and scont 't to Waiterloo Station the saime day.,0.07042253521126761
"She then wen@t to 6, Dyer’s Buildings@ and saw Adolphe Weinger.","She then wer t to C, Dyer's Buildings, and saw Adolphe Wein@er.",0.09523809523809523
Directly he saw her he said@ “For God’s sake go awa@@@@y@!,"Directly he saw her ho said, ""For God's sake go awa: ;<y I",0.1724137931034483
"I will meet you in@ Castle-street.” She went there, w@here he shortly joined her, and took her to a w@ine shop @in Chancery lane.","I will meet you iri CLstle-etreet,"" She went ther!, wlhore he shortly joined her, and took her to a r.ina shop hi@ Chaneery-laus.",0.13953488372093023
"Witness said, “@You have got my father into this trouble, and I sh@all ex@@pect you to get him out of it.” He denied at first that he knew anything about it.","Witness raid, "" You have got my father into this trouble, and I sh^all ex- pect you to get him out of it."" He denied at first that he knew anything aboat it.",0.050955414012738856
She told him that her father had told her about the affair from@ the beginning.,"She told him that her father had told her about the aifair fromn the beginning,",0.0379746835443038
He@ said that all he did was to get her father a situation.,"Hee said that all he did was to get her father a situation,",0.03389830508474576
"She said she k@now that was false, and that he spent her father to M@r. Tabak, first he had said he would not assist her at all, and @then he gave her 5s@., and said he would give h@er that every we@ek until she got employment.","She said she henew that was false, and that he s@ent her father to MIr. Tabak. First he@@@@ said he would not assist her at all, and Sthen he gave hfr 5s3., and said he would give h)er that every xv.ek until she got employment.",0.07929515418502203
"H@@e said whatever she did she m@ust no@t come near Dyer’s@ Buildings, because he@ was watched.","I-Ie -aid whatever she did sho rnust 1!0t come near Dyer@s- Bnildi@gi, because le, wa, watched.",0.18947368421052632
"The@ s@@he went to Jacoby’s house, but he was not at hom@e. She saw him@@, howeve@@r, on the following Friday at h@is place in the Edgware-road.","Then zlihe went to Jacoby's house, but he was not at hozae. She Sdw Hisll, ho@eveoer, on the following Fri'av at hmis place in the Edgware road.",0.1388888888888889
He said he did not know they were going to strike him.,He baid he (ii not know they were going to strike him.,0.05555555555555555
Witness told him@ h@e must tak@e t@he money for her fath@er’s m@ain@@tena@nce in the House of Detention.,Witness toid h1mr lie mnst takre t'he money for her fathber's m sin- teusence in the House of Detention.,0.16346153846153846
"He@ prom@@ised@ to do so, and met @witness the ne@xt@ night in Ayles@@@@bury-st@@r@ee@t, Cle@rk@enwell.","HEo promn.isedl to do -o, and met bwitn ss the urox'; night in Av.e: i- b@@nvsty:r eeet, C e l; euweli.",0.33980582524271846
"She gave him@ 10@@s, for her father.",She gave h;.r l0 3s. fer he; fa-her.,0.2777777777777778
"On the following Monday she was to meet@ th@e elder We@iner, who prom@ised to give her £2 12s.","On the following Monday she waS to mnet. @hse elcer Wesiner, who promaised to give her f2 12;.",0.10638297872340426
for the rent then due by her father.,for th. rent then due by her fether.,0.05555555555555555
"Weiner did not turn up, but subse@@quently she saw Jaco@by, who g@ave her £3@@ to pay the rent.","Weiner did not turn up, bat subs-.cquently -he saw Jacisby, who ,,ave hez �X2' to pay the rent.",0.14736842105263157
He told her no’s to go to W@@@@e@iner’s place at all.,Ho told her no@0 to go to i NATehi@er's place at all.,0.20754716981132076
"He promised to m@@eet he@r at the Ma@@rble Arch the following W@ednesd@ay, but by the adv@@@ice of Palmer and his wife she did not go.","He promiged to ml;eet h..r at the ll urlle Arch the following Woed@esd ay, but by the II[ls'ice of PAeher and his wife she did not g@c",0.1791044776119403
"On Marc@h 2@5th, after see@ing Palm@er, she went to the house@ of his mother-in-law.","On Marclh ui5th, after 8ecmi@J@Palrner, she weat to the hounon of his mother-in-law.",0.17857142857142858
He came in and sent for his wife.,He came in and scnt for bis wife.,0.06060606060606061
"They took witness to their house, and@ sent for her luggage from Waterloo.","They took witness to their house, aod. sent for her luggage from Waterloo.",0.02702702702702703
She remained in the house for nine weeks.,She remained in the house for nine weeks.,0.0
"Witness kn@e@w the whole of the prisoners, who were in the habit of coming to the house of witness’s father.","Witness kolemw the whole of the prisoners, who were in the hohit of coming to the house of witness's fathor.",0.06481481481481481
Three weeks@@ after Christm@@@as Jacoby called at their ho@@use with a b@ottle of chloroform.,Three wee@sle aft@r Christ- inas Jacoby oalleu at their Is11us@ Vith a bsottle of chlorotorme,0.20430107526881722
@ Th@ey tried it on the kitten.,", Toney tried it on the hitten,",0.16129032258064516
On a@ sub@@seq@uent occasion th@e elder W@einer took a@@ rabbit to the hou@se and wi@tness was ordered out of the room.,"On o. sub- se(luent @c asiva time -lder Waeiner took a), rabbit to the houQse aud wiitness was orderod out of the room.",0.16806722689075632
"When she returned the windows were open, a@nd there w@as a strong smell of chloroform im the @room.","When she returned the windows were open, ernd there vyae a strong smell of chloroform il thu XrDom.",0.09090909090909091
She b@elieved they had tried it on the rabbit.,She bLe@Ieved they had tried it on ths ralsdt.,0.15217391304347827
"Th@e accused, w@@ho pro@tested t@heir innocence, were remanded.","T!ie accused, v; ho proct@stea t-heir innocence. were reminded.",0.1746031746031746
@@@@, I I,1.0
